abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,revenue_from_goods_and_services,revenue_from_investments,other_beneficiaries_not_listed,other_beneficiaries_description,main_beneficiaries,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
31905329561,Darebin Community Health Service,VIC,Large,TRUE,Other health service delivery,TRUE,40,155,20,35,13054449,163,1487285,14541897,0,14541897,11061346,0,0,0,3352956,14414302,127595,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,14541897,0,accurate,14414302,0,accurate,250,44245.384,not excessive,0,13054449,0.8977129325011723,balanced
31918092742,Kurboroo Kindergarten Incorporated,VIC,Medium,TRUE,Other education,TRUE,0,13,0,12,0,0,338437,338437,3828,342265,251248,0,0,0,66208,317456,24809,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,342265,0,accurate,317456,0,accurate,25,10049.92,not excessive,0,0,0,balanced
31955480765,The Alliance for Forgotten Australians Incorporated,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,5,150000,0,1161,0,0,151161,0,0,0,0,81942,81942,69219,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,151161,0,accurate,81942,0,accurate,5,0,not excessive,0,150000,0.9923194474765317,balanced
31960365832,Craigieburn And District First Response Team Inc,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,21,0,1300,3839,0,0,5139,0,0,0,0,12806,12806,-7667,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,5139,0,accurate,12806,0,accurate,21,0,not excessive,0,0,0,balanced
32001854026,Brave Hearts On The Murray Inc,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,50,8950,26057,76175,0,0,111182,0,0,11900,0,81303,93203,17979,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,111182,0,accurate,93203,0,accurate,50,0,not excessive,0,8950,0.08049864186648918,balanced
32004364103,Villa Maria Catholic Homes Limited,VIC,Large,TRUE,Aged care activities,TRUE,273,1218,563,560,101972000,3625000,36775000,142372000,31471000,173843000,94167000,444000,0,0,46894000,141505000,32338000,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Extra Large,NA,NA,FALSE,NA,NA,173843000,0,accurate,141505000,0,accurate,2614,36024.10099464422,not excessive,0,101972000,0.5865752431791904,balanced
32075475731,Law Institute of Victoria Limited,VIC,Large,TRUE,Law legal services,TRUE,79,38,9,1350,2036310,0,14338596,16374906,647836,17022742,10609866,0,0,0,7408911,18018777,-996035,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,17022742,0,accurate,18018777,0,accurate,1476,7188.256097560976,not excessive,0,2036310,0.11962291386428814,balanced
32084682579,Sunbury Community Health Centre Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,50,150,15,100,9560870,36635,3720497,13318002,0,13318002,10593452,8878,0,0,2708382,13310712,7290,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,13318002,0,accurate,13310712,0,accurate,315,33630.00634920635,not excessive,0,9560870,0.7178907166405291,balanced
32085588656,MALLEE FAMILY CARE LTD,VIC,Large,TRUE,Social services,TRUE,123,139,0,225,15452099,693420,4300729,20446248,0,20446248,13812763,19238,233378,0,5708670,19774049,672199,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,20446248,0,accurate,19774049,0,accurate,487,28362.963039014372,not excessive,0,15452099,0.7557425205837276,balanced
32111330262,CIPS AUSTRALIA AND NEW ZEALAND PTY LTD,VIC,Large,TRUE,Economic social community development,TRUE,9,0,0,0,0,0,2919230,2919230,4708,2923938,1017072,0,0,0,1654558,2671630,252308,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2923938,0,accurate,2671630,0,accurate,9,113008,not excessive,0,0,0,balanced
32119437822,Leigh Catchment Community Emergency Response Team Inc.,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,9,0,435,795,0,0,1230,0,0,0,0,1792,1792,-562,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,1230,0,accurate,1792,0,accurate,9,0,not excessive,0,0,0,balanced
32122833158,National Native Title Council Ltd,VIC,Medium,TRUE,Civic advocacy activities,TRUE,1,2,1,0,578054,0,304883,882937,14659,897596,314859,0,0,0,555350,870209,27387,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,897596,0,accurate,870209,0,accurate,4,78714.75,not excessive,0,578054,0.6440024242532275,balanced
32150113947,Catholiccare Victoria Tasmania,VIC,Large,TRUE,Social services,TRUE,0,0,0,0,16602515,0,1015286,17617801,0,17617801,0,0,0,0,17626695,17626695,-8894,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,17617801,0,accurate,17626695,0,accurate,0,0,not excessive,0,16602515,0.9423715820152583,balanced
32176941882,Liberty Avenue Preschool Inc,VIC,Small,TRUE,Other education,TRUE,2,1,1,14,5000,696,36252,0,0,41948,0,0,0,0,30556,30556,11392,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,41948,0,accurate,30556,0,accurate,18,0,not excessive,0,5000,0.11919519404977591,balanced
32180310839,Nillumbik Community Health Service Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,17,93,24,59,7423305,11812,1029568,8464685,43654,8508339,6084146,5527,0,0,2276986,8366659,141680,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,8508339,0,accurate,8366659,0,accurate,193,31524.072538860102,not excessive,0,7423305,0.8724740516333447,balanced
32198567354,Victorian Women Lawyers Association Inc.,VIC,Small,TRUE,Law legal services,TRUE,0,1,0,100,0,0,147305,0,0,147305,27185,0,2400,0,113564,143149,4156,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,147305,0,accurate,143149,0,accurate,101,269.15841584158414,not excessive,0,0,0,balanced
32252604420,Greensborough Rsl Sub Branch Inc,VIC,Large,TRUE,Aged care activities,TRUE,10,34,23,80,0,8216,8093080,8101296,113439,8214735,2554705,0,77130,0,5469478,8101313,113422,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,TRUE,"Notforprofit organisations, local community groups",NA,8214735,0,accurate,8101313,0,accurate,147,17378.94557823129,not excessive,0,0,0,balanced
32262490270,Future Energy Skills Ltd,VIC,Large,TRUE,Employment training,TRUE,1,8,1,0,0,0,1108871,1108871,5421,1114292,749235,0,0,0,407821,1157056,-42764,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1114292,0,accurate,1157056,0,accurate,10,74923.5,not excessive,0,0,0,balanced
32337850283,Karen Culture and Social Support Foundation Incorporated,VIC,Small,TRUE,Social services,TRUE,0,0,0,47,29300,110547,3440,0,0,143287,0,0,0,0,37608,37608,105679,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,143287,0,accurate,37608,0,accurate,47,0,not excessive,0,29300,0.20448470552108705,balanced
32342776654,Tramway East Melbourne RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,18332,0,0,18332,0,0,0,0,23315,23315,-4983,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,18332,0,accurate,23315,0,accurate,5,0,not excessive,0,0,0,balanced
32343758455,Hopes And Dreams Inc,VIC,Small,TRUE,International activities,TRUE,0,0,0,6,0,4168,687,0,76310,81165,0,0,0,68773,156,68929,12236,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,81165,0,accurate,68929,0,accurate,6,0,not excessive,0,0,0,balanced
32346911898,The Trustee For The Geoff And Helen Handbury Foundation,VIC,Large,TRUE,Social services,TRUE,0,0,0,0,0,4280000,3244661,7524661,0,7524661,0,7,9185331,0,53105,9238443,-1713782,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,7524661,0,accurate,9238443,0,accurate,0,0,not excessive,0,0,0,balanced
32366900479,TLC Support Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,4,0,60,6829,87352,18874,0,0,113055,75490,0,200,0,33898,109588,3467,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,113055,0,accurate,109588,0,accurate,64,1179.53125,not excessive,0,6829,0.06040422803060457,balanced
32371044353,Shekinah Homeless Services Incorporated,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,300,90858,0,152896,0,0,243754,133484,0,996,0,113917,248397,-4643,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,243754,0,accurate,248397,0,accurate,300,444.94666666666666,not excessive,0,90858,0.37274465239544785,balanced
32386589943,Allergy & Environmental Sensitivity Support & Research Association Inc,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,12,3520,2001,0,0,11218,16739,0,0,0,0,14533,14533,2206,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,TRUE,Families and carers of people with severe allergies and sensitivities.,NA,16739,0,accurate,14533,0,accurate,12,0,not excessive,0,3520,0.21028735288846406,balanced
32390500229,Action On Disability Within Ethnic Communities Inc,VIC,Large,TRUE,Social services,TRUE,9,41,6,14,2224513,10530,312915,2547958,0,2547958,2016600,0,0,0,581443,2598043,-50085,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2547958,0,accurate,2598043,0,accurate,70,28808.571428571428,not excessive,0,2224513,0.8730571697021694,balanced
32424060057,The Jack And Hedy Brent Foundation,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,0,0,0,51580,0,0,51580,0,0,50000,0,6877,56877,-5297,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,51580,0,accurate,56877,0,accurate,0,0,not excessive,0,0,0,balanced
32509680891,Goulburn Valley Common Equityrental Housing Co Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,0,0,0,192982,0,0,192982,0,0,0,0,186762,186762,6220,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,192982,0,accurate,186762,0,accurate,0,0,not excessive,0,0,0,balanced
32514594696,Flinders Kindergarten Inc,VIC,Small,TRUE,Other education,TRUE,1,3,0,15,0,0,3513,0,0,3513,0,0,0,0,1324,1324,2189,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,3513,0,accurate,1324,0,accurate,19,0,not excessive,0,0,0,balanced
32532017872,Orbost RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,300,0,0,300,0,0,0,0,504,504,-204,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,300,0,accurate,504,0,accurate,5,0,not excessive,0,0,0,balanced
32565456195,Caulfield Rsl Sub Branch Incorporated,VIC,Large,TRUE,Social services,TRUE,5,0,19,38,0,0,3586114,3586114,0,3586114,1309674,2906,0,0,2099900,3412480,173634,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,3586114,0,accurate,3412480,0,accurate,62,21123.774193548386,not excessive,0,0,0,balanced
32588776533,Tarrangower Village Inc,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,9,0,0,154079,0,0,154079,0,0,0,0,102597,102597,51482,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,154079,0,accurate,102597,0,accurate,9,0,not excessive,0,0,0,balanced
32589633664,Beaumaris Rsl Sub-Branch,VIC,Small,TRUE,Social services,TRUE,5,5,10,5,0,0,8516,0,0,8516,0,0,0,0,132061,132061,-123545,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,8516,0,accurate,132061,0,accurate,25,0,not excessive,0,0,0,balanced
32601484860,Lifestyle Medicine Foundation Limited,VIC,Small,TRUE,Other health service delivery,TRUE,0,1,2,4,0,36694,155124,0,0,191818,34950,0,0,0,155119,190069,1749,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,191818,0,accurate,190069,0,accurate,7,4992.857142857143,not excessive,0,0,0,balanced
32602696631,Aquaculture without Frontiers (Australia) Limited,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,12,0,150,601,0,0,751,0,0,0,0,2352,2352,-1601,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,751,0,accurate,2352,0,accurate,12,0,not excessive,0,0,0,balanced
32609934429,Skills Impact Ltd,VIC,Medium,TRUE,Employment training,TRUE,7,0,0,0,786740,0,0,786740,5493,792233,253421,0,0,0,538812,792233,0,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,792233,0,accurate,792233,0,accurate,7,36203,not excessive,0,786740,0.9930664337385592,balanced
32674521934,Portland Group Hamilton & District Legacy,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,15,5000,14346,3192,0,2013,24551,0,0,5888,0,18960,24848,-297,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,24551,0,accurate,24848,0,accurate,15,0,not excessive,0,5000,0.20365769215103255,balanced
32683432663,Lifeline Gippsland Inc,VIC,Large,TRUE,Mental health crisis intervention,TRUE,5,6,0,275,155000,56818,1012096,1223914,0,1223914,611527,0,155000,0,370647,1137174,86740,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1223914,0,accurate,1137174,0,accurate,286,2138.2062937062938,not excessive,0,155000,0.12664288503930832,balanced
32690988235,Villamanta Disability Rights Legal Service Inc,VIC,Medium,TRUE,Law legal services,TRUE,1,6,0,10,500870,200,8915,509985,2080,512065,409726,0,0,0,101974,511700,365,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,512065,0,accurate,511700,0,accurate,17,24101.529411764706,not excessive,0,500870,0.9781375411324734,balanced
32736885945,Vasey Park Preschool Inc,VIC,Medium,TRUE,Other education,TRUE,2,4,2,5,222476,0,65331,287807,0,287807,249810,0,0,0,47182,296992,-9185,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,287807,0,accurate,296992,0,accurate,13,19216.153846153848,not excessive,0,222476,0.7730041312407273,balanced
32748128303,Remote Island Missions (RIM) Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,7,0,22259,0,0,0,22259,0,0,0,0,21346,21346,913,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,22259,0,accurate,21346,0,accurate,7,0,not excessive,0,0,0,balanced
32813958973,Serbian Social Services And Support Inc,VIC,Medium,TRUE,Aged care activities,TRUE,4,0,0,50,253761,1940,14115,269816,0,269816,188249,0,1350,0,113830,303429,-33613,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,269816,0,accurate,303429,0,accurate,54,3486.0925925925926,not excessive,0,253761,0.9404964864944999,balanced
32868998986,Diamond Creek Mens Shed Inc,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,60,11750,5047,30817,0,0,47614,0,0,0,0,14060,14060,33554,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,47614,0,accurate,14060,0,accurate,60,0,not excessive,0,11750,0.2467761582727769,balanced
32940031942,The Ymca Of Manningham Youth & Community Services Incorporated,VIC,Large,TRUE,Economic social community development,TRUE,10,1,0,10,413195,802822,62460,1278477,0,1278477,1118377,0,0,0,104388,1222765,55712,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1278477,0,accurate,1222765,0,accurate,21,53256.04761904762,not excessive,0,413195,0.3231931430913501,balanced
32949554248,Woolamai Beach Surf Life Saving Club Incorporated,VIC,Medium,TRUE,Emergency relief,TRUE,0,0,0,450,70242,189617,179045,438904,0,438904,0,0,236,0,255590,255826,183078,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,438904,0,accurate,255826,0,accurate,450,0,not excessive,0,70242,0.16003955306855258,balanced
32993870380,Action For More Independence & Dignity In Accommodation,VIC,Medium,TRUE,Civic advocacy activities,TRUE,1,6,4,50,454404,100,31507,486011,0,486011,322428,0,0,0,165511,487939,-1928,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,486011,0,accurate,487939,0,accurate,61,5285.704918032787,not excessive,0,454404,0.934966492527947,balanced
33001709229,Natimuk Rsl Sub-Branch,VIC,Small,TRUE,Social services,TRUE,0,0,0,8,0,2072,2030,0,0,4102,0,0,1456,0,2451,3907,195,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,4102,0,accurate,3907,0,accurate,8,0,not excessive,0,0,0,balanced
33042739925,Wingate Avenue Community Centre Inc,VIC,Large,TRUE,Employment training,TRUE,4,14,24,60,1557644,183895,134814,1876353,0,1876353,1178924,761,0,0,528533,1708218,168135,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1876353,0,accurate,1708218,0,accurate,102,11558.078431372549,not excessive,0,1557644,0.8301444344427727,balanced
33083535991,Melbourne Gemach Incorporated,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,2,0,248354,11,0,0,248365,0,0,257336,0,5555,262891,-14526,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,248365,0,accurate,262891,0,accurate,2,0,not excessive,0,0,0,balanced
33117797981,Rosebud Police Senior Citizensregister,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,40,0,5236,20261,0,0,25497,0,0,0,0,33240,33240,-7743,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,25497,0,accurate,33240,0,accurate,40,0,not excessive,0,0,0,balanced
33127534775,Walker Street Community Kindergarten Inc,VIC,Small,TRUE,Other education,TRUE,2,0,0,0,5192,0,152540,0,0,157732,52879,0,0,0,85090,137969,19763,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,157732,0,accurate,137969,0,accurate,2,26439.5,not excessive,0,5192,0.032916592701544393,balanced
33132023342,The Rural Foundation Limited,VIC,Large,TRUE,Other education,TRUE,1,1,1,65,0,415600,645735,1061335,0,1061335,272574,0,150000,0,621386,1043960,17375,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1061335,0,accurate,1043960,0,accurate,68,4008.4411764705883,not excessive,0,0,0,balanced
33143598689,The Trustee For The Trichothiodystrophy Xeroderma pigmentosum and Cockayne's syndrome Trust Fund,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,20,0,3489,10369,0,0,13858,0,0,8160,0,5680,13840,18,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,13858,0,accurate,13840,0,accurate,20,0,not excessive,0,0,0,balanced
33151102082,Dnet - People Like Us,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,14,0,35217,30,0,0,35247,0,0,0,0,19248,19248,15999,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,35247,0,accurate,19248,0,accurate,14,0,not excessive,0,0,0,balanced
33151699160,Renew Initiatives Australia Limited,VIC,Small,TRUE,Economic social community development,TRUE,0,2,1,5,0,0,84608,0,782,85390,55814,0,0,0,51914,107728,-22338,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,85390,0,accurate,107728,0,accurate,8,6976.75,not excessive,0,0,0,balanced
33159207860,Australian Bravery Foundation,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,8,0,50000,7756,0,0,57756,0,0,0,0,114904,114904,-57148,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,TRUE,Those involved in acts of bravery and the family thereof.,NA,57756,0,accurate,114904,0,accurate,8,0,not excessive,0,0,0,balanced
33183990113,The Trustee For Estate E G Batchelder,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,0,0,0,0,0,12129,12129,0,0,0,0,12129,12129,0,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,12129,0,accurate,12129,0,accurate,0,0,not excessive,0,0,0,balanced
33185295654,On The Line Australia Ltd,VIC,Large,TRUE,Mental health crisis intervention,TRUE,19,85,3,0,9325388,130523,348202,9804113,0,9804113,7654472,0,0,0,2140791,9795263,8850,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,9804113,0,accurate,9795263,0,accurate,107,71537.1214953271,not excessive,0,9325388,0.951171003434987,balanced
33189210714,The Trustee For Richmond Rsl Sub Branch Welfare Patriotic Fund W347,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,140581,0,0,140581,0,0,137848,0,2734,140581,0,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,140581,0,accurate,140582,1,accurate,5,0,not excessive,0,0,0,balanced
33196026879,Healesville R S L Sub-Branch Inc,VIC,Large,TRUE,Aged care activities,TRUE,6,8,21,17,0,11516,3406916,3418432,742,3419174,865201,5546,0,0,2527303,3398050,21124,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,3419174,0,accurate,3398050,0,accurate,52,16638.48076923077,not excessive,0,0,0,balanced
33211567534,COLERAINE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,110,2047,0,0,2157,0,0,0,0,2922,2922,-765,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,2157,0,accurate,2922,0,accurate,5,0,not excessive,0,0,0,balanced
33220574847,Reynard Street Neighbourhood House Inc,VIC,Small,TRUE,Economic social community development,TRUE,1,0,11,50,178682,2500,61615,0,0,242797,169186,0,0,0,80587,249773,-6976,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,242797,0,accurate,249773,0,accurate,62,2728.8064516129034,not excessive,0,178682,0.7359316630765619,balanced
33235063479,Australian Pompe Association Inc.,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,20,0,4279,83074,0,0,87353,71992,0,0,0,0,71992,15361,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,TRUE,Pompe patients and their families and supporters.,NA,87353,0,accurate,71992,0,accurate,20,3599.6,not excessive,0,0,0,balanced
33238696972,Mechanics Institute Shepparton,VIC,Small,TRUE,Other education,TRUE,0,0,0,20,0,0,35775,0,0,35775,0,0,0,0,37750,37750,-1975,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,See the Answer to Question 10,NA,35775,0,accurate,37750,0,accurate,20,0,not excessive,0,0,0,balanced
33266090956,Ballarat & District Aboriginal Cooperative Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,34,38,3,0,3553243,301,1169777,4723321,158672,4881993,3079762,0,0,0,1498321,4578083,303910,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,4881993,0,accurate,4578083,0,accurate,75,41063.49333333333,not excessive,0,3553243,0.7278263201114791,balanced
33308147620,Flemington Child Care Co-Operative,VIC,Medium,TRUE,Other education,TRUE,8,3,4,0,9050,500,917252,926802,0,926802,640065,0,0,0,230574,870639,56163,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,926802,0,accurate,870639,0,accurate,15,42671,not excessive,0,9050,0.00976476097375707,balanced
33355436160,The Queen's Fund Limited as Trustee For The Queen's Fund,VIC,Medium,TRUE,Emergency relief,TRUE,0,0,0,21,0,326750,73866,400616,0,400616,0,0,264003,0,12337,276340,124276,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,400616,0,accurate,276340,0,accurate,21,0,not excessive,0,0,0,balanced
33365284944,Women's Health Victoria Inc,VIC,Large,TRUE,Other health service delivery,TRUE,10,9,1,32,3237782,20665,103538,3361985,28662,3390647,1544506,0,17000,0,1644423,3205929,184718,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,3390647,0,accurate,3205929,0,accurate,52,29702.03846153846,not excessive,0,3237782,0.9549156842337171,balanced
33376893530,Muscular Dystrophy Association Inc,VIC,Large,TRUE,Other health service delivery,TRUE,5,4,1,100,544926,371018,387423,1303367,0,1303367,705871,0,0,0,618492,1324363,-20996,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1303367,0,accurate,1324363,0,accurate,110,6417.009090909091,not excessive,0,544926,0.418090990488481,balanced
33494839331,The Trustee For The Korowa Foundation Scholarship Fund,VIC,Small,TRUE,Employment training,TRUE,0,0,0,8,0,59799,48135,0,0,107934,0,0,0,0,5738,5738,102196,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,107934,0,accurate,5738,0,accurate,8,0,not excessive,0,0,0,balanced
