abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,revenue_from_goods_and_services,revenue_from_investments,government_grants,main_beneficiaries,other_beneficiaries_not_listed,other_beneficiaries_description,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
58895584259,Skin Health Institute Inc.,VIC,Large,TRUE,Other health service delivery,TRUE,37,27,50,94,35349,1598955,6804187,0,6804187,5171356,162419,0,0,1551917,6885692,-81505,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,3862226,58720,1248937,General community in Australia,FALSE,NA,6804187,0,accurate,6885692,0,accurate,208,24862.28846153846,not excessive,0,1248937,0.18355418509220867,balanced
58918924965,Colac Otway Disability Accommodation Incorporated,VIC,Large,TRUE,Other health service delivery,TRUE,2,31,30,0,300,235158,3044399,0,3044399,2526639,0,0,0,829280,3355919,-311520,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,13035,2795906,Adults - aged 25 to under 65,FALSE,NA,3044399,0,accurate,3355919,0,accurate,63,40105.380952380954,not excessive,0,2795906,0.9183769932916152,balanced
58946454004,Sunshine Bendigo Inc,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,10,4000,3581,9886,50,9936,0,0,2577,0,774,3351,6585,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,2305,Early childhood - aged under 6,FALSE,NA,9936,0,accurate,3351,0,accurate,10,0,not excessive,0,2305,0.23198470209339775,balanced
58948367990,ALTONA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,0,275004,286252,0,286252,0,0,0,0,229311,229311,56941,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,11248,0,Veterans and/or their families,FALSE,NA,286252,0,accurate,229311,0,accurate,5,0,not excessive,0,0,0,balanced
58984500578,WERRIBEE RSL SUB-BRANCH PATRIOTIC FUND,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,4042,104487,4033,108520,0,0,0,0,56998,56998,51522,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,100445,0,0,Veterans and/or their families,FALSE,NA,108520,0,accurate,56998,0,accurate,5,0,not excessive,0,0,0,balanced
59004927244,Mecwa,VIC,Large,TRUE,Aged care activities,TRUE,126,608,630,350,945449,24432,93561536,728291,94289827,57158388,1254858,0,0,26673572,85086818,9203009,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,33670983,992855,57927817,Adults - aged 65 and over,FALSE,NA,94289827,0,accurate,85086818,0,accurate,1714,33347.950991831975,not excessive,0,57927817,0.6143591397192828,balanced
59006155193,Interplast Australia & New Zealand,VIC,Large,TRUE,International activities,TRUE,7,6,2,172,1328369,74291,2856081,8607,2864688,947103,0,69963,1464815,231263,2713144,151544,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,774921,0,678500,Overseas communities or charities,FALSE,NA,2864688,0,accurate,2713144,0,accurate,187,5064.72192513369,not excessive,0,678500,0.23684952776707272,balanced
59032986751,Aruma Foundation Limited,VIC,Large,TRUE,Social services,TRUE,52,267,112,40,143656,6980521,27625836,0,27625836,21286628,52694,0,0,6086633,27425955,199881,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,0,248061,20253598,Families,FALSE,NA,27625836,0,accurate,27425955,0,accurate,471,45194.53927813163,not excessive,0,20253598,0.7331397319523651,balanced
59048912615,Longbeach RSL Sub Branch Inc,VIC,Large,TRUE,Social services,TRUE,11,6,21,30,1085,55896,4552768,0,4552768,1994055,4105,109104,0,2328986,4436250,116518,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,4495787,0,0,Veterans and/or their families,TRUE,Support Local Community,4552768,0,accurate,4436250,0,accurate,68,29324.33823529412,not excessive,0,0,0,balanced
59077570944,Keilor Hostel For The Aged Association Inc,VIC,Large,TRUE,Aged care activities,TRUE,9,89,45,21,11096,332719,6255686,55254,6310940,5125212,26588,0,0,1467528,6619328,-308388,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,1573786,219876,4118209,Adults - aged 65 and over,FALSE,NA,6310940,0,accurate,6619328,0,accurate,164,31251.29268292683,not excessive,0,4118209,0.6525508085958669,balanced
59093747454,Carinya Society,VIC,Large,TRUE,Social services,TRUE,21,20,6,13,59314,20677,3678620,46462,3725082,2454968,0,0,0,846992,3301960,423122,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,362400,39259,3196970,People with disabilities,FALSE,NA,3725082,0,accurate,3301960,0,accurate,60,40916.13333333333,not excessive,0,3196970,0.8582280873280105,balanced
59097476769,The Link Centre Limited,VIC,Medium,TRUE,Other education,TRUE,4,0,0,0,5506,15207,314416,1007,315423,137002,0,0,0,81778,218780,96643,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,703,293000,Youth - aged 15 to under 25,TRUE,"Beneficiaries are young, disengaged people between 14 and 18 from severely disadvantaged backgrounds. Most had not attended school for a long time.",315423,0,accurate,218780,0,accurate,4,34250.5,not excessive,0,293000,0.9289113349375283,balanced
59113903898,The Finian Foundation Ltd,VIC,Small,TRUE,Other education,TRUE,0,1,0,8,23916,0,23916,2229,26145,0,0,6000,0,0,6000,20145,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Youth - aged 15 to under 25,FALSE,NA,26145,0,accurate,6000,0,accurate,9,0,not excessive,0,0,0,balanced
59149634975,Goldfields Employment And Learning Centre Inc,VIC,Medium,TRUE,Employment training,TRUE,5,1,6,10,0,48298,429785,0,429785,361384,0,0,0,11253,372637,57148,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,0,381487,General community in Australia,FALSE,NA,429785,0,accurate,372637,0,accurate,22,16426.545454545456,not excessive,0,381487,0.8876228812080459,balanced
59159372844,Australian Terminal Cancer Foundation Ltd,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,6,19985,0,19985,30,20015,0,0,15713,0,9869,25582,-5567,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,People with chronic illness (including terminal illness),FALSE,NA,20015,0,accurate,25582,0,accurate,6,0,not excessive,0,0,0,balanced
59159498469,William Wilberforce Foundation,VIC,Small,TRUE,Social services,TRUE,1,1,0,0,168980,18709,187689,0,187689,89117,0,0,0,55973,145090,42599,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,General community in Australia,FALSE,NA,187689,0,accurate,145090,0,accurate,2,44558.5,not excessive,0,0,0,balanced
59160158074,East Timor Hearts Fund,VIC,Small,TRUE,Other health service delivery,TRUE,0,2,0,25,224015,10131,234146,0,234146,127118,0,0,0,266793,393911,-159765,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,People with chronic illness (including terminal illness),FALSE,NA,234146,0,accurate,393911,0,accurate,27,4708.074074074074,not excessive,0,0,0,balanced
59183819535,Melbourne University Family Club Co Operative,Victoria,Large,TRUE,Other education,TRUE,12,10,2,0,0,2662,1331682,0,1331682,1226136,0,0,0,132054,1358190,-26508,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,875058,5099,448863,General community in Australia,FALSE,NA,1331682,0,accurate,1358190,0,accurate,24,51089,not excessive,0,448863,0.3370647046366925,balanced
59227002179,Five Star Project Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,30,26517,4453,33972,0,33972,0,0,0,0,5816,5816,28156,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,3002,0,Adults - aged 25 to under 65,FALSE,NA,33972,0,accurate,5816,0,accurate,30,0,not excessive,0,0,0,balanced
59241033598,Friends Of The Hostel Waranga House,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,10,5050,878,7571,0,7571,0,0,285,0,8399,8684,-1113,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1643,0,0,Adults - aged 65 and over,FALSE,NA,7571,0,accurate,8684,0,accurate,10,0,not excessive,0,0,0,balanced
59242616765,TOWN Australia Incorporated,VIC,Medium,TRUE,Other health service delivery,TRUE,0,3,0,1100,7087,22662,255728,0,255728,93816,0,1749,0,128212,223777,31951,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,225431,548,0,Adults - aged 65 and over,FALSE,NA,255728,0,accurate,223777,0,accurate,1103,85.05530371713509,not excessive,0,0,0,balanced
59247011539,The Leigh Phillips Charitable Foundation,VIC,Small,TRUE,Other education,TRUE,0,0,0,2,0,0,1117,0,1117,0,0,2500,1000,0,3500,-2383,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,1117,0,Aboriginal and Torres Strait Islander people,FALSE,NA,1117,0,accurate,3500,0,accurate,2,0,not excessive,0,0,0,balanced
59247453303,Briagolong Community House Inc,VIC,Small,TRUE,Other education,TRUE,0,2,1,26,3055,2460,82986,0,82986,66550,0,0,0,19884,86434,-3448,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,17668,0,59803,People in rural/regional/remote communities,FALSE,NA,82986,0,accurate,86434,0,accurate,29,2294.8275862068967,not excessive,0,59803,0.7206396259610055,balanced
59322043060,Georgia's Journey Welfare Fund,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,0,350,0,458,0,458,0,0,0,0,7338,7338,-6880,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,108,0,People with disabilities,FALSE,NA,458,0,accurate,7338,0,accurate,0,0,not excessive,0,0,0,balanced
59324830081,Balcombe Pre School Association,VIC,Medium,TRUE,Other education,TRUE,2,6,6,20,0,1019,460958,0,460958,352457,0,0,0,62488,414945,46013,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,119839,3254,336846,Early childhood - aged under 6,TRUE,children aged under 6 years old,460958,0,accurate,414945,0,accurate,34,10366.382352941177,not excessive,0,336846,0.7307520424854325,balanced
59325895268,Boort And District Community Emergency Response Team Inc.,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,16,851,23,874,0,874,0,0,0,0,1525,1525,-651,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,People in rural/regional/remote communities,FALSE,NA,874,0,accurate,1525,0,accurate,16,0,not excessive,0,0,0,balanced
59427677967,Doveton Neighbourhood Learning Centre Inc,VIC,Medium,TRUE,Economic social community development,TRUE,0,13,3,15,10,1567,410437,909,411346,285138,0,0,0,101062,386200,25146,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,113513,0,295347,General community in Australia,FALSE,NA,411346,0,accurate,386200,0,accurate,31,9198,not excessive,0,295347,0.7180013905568549,balanced
59445324671,Tatura Community House Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,4,13,15,816,54256,230579,0,230579,139684,0,0,0,58296,197980,32599,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,54757,81,120669,Adults - aged 25 to under 65,FALSE,NA,230579,0,accurate,197980,0,accurate,32,4365.125,not excessive,0,120669,0.5233303986919884,balanced
59466515416,Pre School Assn Middle Park Inc,VIC,Small,TRUE,Other education,TRUE,1,4,1,15,0,0,244877,0,244877,188806,0,0,0,48833,237639,7238,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,123741,1584,119552,Early childhood - aged under 6,FALSE,NA,244877,0,accurate,237639,0,accurate,21,8990.761904761905,not excessive,0,119552,0.48821244951547105,balanced
59485457115,United Nations Association Of Australia (Victorian Division) Inc,VIC,Medium,TRUE,Economic social community development,TRUE,1,2,1,20,4000,3925,306441,0,306441,156206,0,0,0,158284,314490,-8049,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,268160,356,30000,General community in Australia,FALSE,NA,306441,0,accurate,314490,0,accurate,24,6508.583333333333,not excessive,0,30000,0.0978981272088265,balanced
59526865481,Peninsula Carer Council Inc,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,12,0,9335,10085,225,10310,0,0,0,0,9990,9990,320,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,750,Families,FALSE,NA,10310,0,accurate,9990,0,accurate,12,0,not excessive,0,750,0.07274490785645005,balanced
59533729847,Girl Guides Association Of Victoria,VIC,Large,TRUE,Other education,TRUE,6,6,8,1200,44883,163492,2300937,120205,2421142,829574,0,165771,0,1323760,2319105,102037,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,1457804,353335,281423,Females,FALSE,NA,2421142,0,accurate,2319105,0,accurate,1220,679.9786885245902,not excessive,0,281423,0.11623564417122167,balanced
59558194094,Australian Peacekeeper & Peacemaker Veterans' Association Inc.,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,14,620,2750,29645,0,29645,0,0,300,0,25837,26137,3508,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,16906,279,9090,Veterans and/or their families,FALSE,NA,29645,0,accurate,26137,0,accurate,14,0,not excessive,0,9090,0.30662843649856636,balanced
59601767293,Compelled By Love Limited,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,30,130171,18222,148393,0,148393,0,0,39630,76926,7076,123632,24761,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,General community in Australia,FALSE,NA,148393,0,accurate,123632,0,accurate,30,0,not excessive,0,0,0,balanced
59603473963,Commons Library Limited,VIC,Small,TRUE,Other education,TRUE,0,0,0,0,90000,0,90000,11583,101583,0,0,0,0,315434,315434,-213851,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,General community in Australia,FALSE,NA,101583,0,accurate,315434,0,accurate,0,0,not excessive,0,0,0,balanced
59604001176,Parkinson's Victoria Limited,VIC,Large,TRUE,Other health service delivery,TRUE,5,6,0,180,1690429,0,2255144,31321,2286465,855720,0,160020,0,637933,1653673,632792,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,207071,105927,251717,People with chronic illness (including terminal illness),FALSE,NA,2286465,0,accurate,1653673,0,accurate,191,4480.20942408377,not excessive,0,251717,0.11009002980583564,balanced
59605379968,Family Peace Foundation Ltd,VIC,Medium,TRUE,Other education,TRUE,0,0,0,0,848342,36133,884475,0,884475,0,0,0,0,1401036,1401036,-516561,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,0,0,Families,FALSE,NA,884475,0,accurate,1401036,0,accurate,0,0,not excessive,0,0,0,balanced
59607615056,Clay Foundation Limited,Victoria,Small,TRUE,Social services,TRUE,0,0,0,8,500,0,500,0,500,0,0,0,0,0,0,500,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,"Migrants, refugees or asylum seekers",FALSE,NA,500,0,accurate,0,0,accurate,8,0,not excessive,0,0,0,balanced
59607742610,Lively Community Ltd,VIC,Small,TRUE,Economic social community development,TRUE,1,0,27,7,12025,8,43110,0,43110,32062,0,0,0,17114,49176,-6066,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,31077,0,0,Adults - aged 65 and over,FALSE,NA,43110,0,accurate,49176,0,accurate,35,916.0571428571428,not excessive,0,0,0,balanced
59622970642,Mount Martha Pre School Association Inc,Victoria,Medium,TRUE,Other education,TRUE,0,5,2,15,0,350,283375,0,283375,224133,0,0,0,50694,274827,8548,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,102990,5348,174687,Early childhood - aged under 6,FALSE,NA,283375,0,accurate,274827,0,accurate,22,10187.863636363636,not excessive,0,174687,0.6164516982796647,balanced
59629445857,ARARAT RSL SUB-BRANCH PATRIOTIC FUND,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,1874,158851,0,158851,0,0,0,0,162804,162804,-3953,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,156977,0,0,Veterans and/or their families,FALSE,NA,158851,0,accurate,162804,0,accurate,5,0,not excessive,0,0,0,balanced
59650089139,The Ethan Reynolds Foundation Inc,Victoria,Small,TRUE,Other health service delivery,TRUE,0,0,0,6,75,0,82,0,82,0,0,0,1500,222,1722,-1640,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,7,0,Females,FALSE,NA,82,0,accurate,1722,0,accurate,6,0,not excessive,0,0,0,balanced
59709547292,Richmond Community Learning Centre Inc,VIC,Medium,TRUE,Economic social community development,TRUE,0,6,2,11,0,0,466036,0,466036,303173,0,0,0,122121,425294,40742,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,157665,8631,299740,General community in Australia,FALSE,NA,466036,0,accurate,425294,0,accurate,19,15956.473684210527,not excessive,0,299740,0.6431691972293986,balanced
59713185579,Missions Link International Incorporat,VIC,Small,TRUE,International activities,TRUE,0,0,0,6,20893,0,20893,0,20893,0,0,0,19153,4932,24085,-3192,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Financially disadvantaged people,FALSE,NA,20893,0,accurate,24085,0,accurate,6,0,not excessive,0,0,0,balanced
59732409277,Templestowe Rsl Sub-Branch,VIC,Small,TRUE,Social services,TRUE,0,0,3,25,11369,6050,249818,0,249818,115298,0,733,0,126122,242153,7665,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,231986,413,0,Veterans and/or their families,FALSE,NA,249818,0,accurate,242153,0,accurate,28,4117.785714285715,not excessive,0,0,0,balanced
59790395833,The Alexandra Yea Mansfield Group Of Melbourne Legacy Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,20,4513,7991,14405,0,14405,0,0,0,0,16847,16847,-2442,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,1901,0,Veterans and/or their families,FALSE,NA,14405,0,accurate,16847,0,accurate,20,0,not excessive,0,0,0,balanced
59799049074,Restdown Retirement Village Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,1,10,0,144048,145532,0,145532,3600,0,0,0,81280,84880,60652,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,1484,0,Adults - aged 65 and over,FALSE,NA,145532,0,accurate,84880,0,accurate,11,327.27272727272725,not excessive,0,0,0,balanced
59918371303,Saint Alipius Kindergarten,VIC,Small,TRUE,Other education,TRUE,0,3,0,0,0,89210,127042,0,127042,116349,0,0,0,21652,138001,-10959,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,34280,0,3552,Early childhood - aged under 6,FALSE,NA,127042,0,accurate,138001,0,accurate,3,38783,not excessive,0,3552,0.02795925756836322,balanced
59919442187,Werribee District Historical Societyincregistration No A0011235B,Victoria,Small,TRUE,Other education,TRUE,0,0,0,8,565,396,2612,0,2612,0,0,0,0,1603,1603,1009,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1474,177,0,General community in Australia,FALSE,NA,2612,0,accurate,1603,0,accurate,8,0,not excessive,0,0,0,balanced
59949169808,Western Port Community Support Inc,VIC,Medium,TRUE,Emergency relief,TRUE,0,4,0,46,62168,41218,345950,0,345950,165979,0,0,0,170312,336291,9659,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,0,242564,Financially disadvantaged people,FALSE,NA,345950,0,accurate,336291,0,accurate,50,3319.58,not excessive,0,242564,0.7011533458592282,balanced
59965439986,Corinella & District Community Centre Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,1,1,20,0,14987,116751,0,116751,60558,0,0,0,54691,115249,1502,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,25249,1035,75480,General community in Australia,FALSE,NA,116751,0,accurate,115249,0,accurate,22,2752.6363636363635,not excessive,0,75480,0.646504098465966,balanced
59993095946,Morwell Historical Society Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,11,42202,8552,50754,0,50754,0,0,0,0,28744,28744,22010,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,General community in Australia,FALSE,NA,50754,0,accurate,28744,0,accurate,11,0,not excessive,0,0,0,balanced
60004222020,Churches Of Christ Community Care,VIC,Medium,TRUE,Emergency relief,TRUE,0,1,0,250,13878,344416,775365,0,775365,31767,0,341904,0,278266,651937,123428,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,417071,0,General community in Australia,FALSE,NA,775365,0,accurate,651937,0,accurate,251,126.56175298804781,not excessive,0,0,0,balanced
60024858643,Castle Common Equity Rental Co-Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,8,0,92175,92175,0,92175,0,0,0,0,76896,76896,15279,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,General community in Australia,FALSE,NA,92175,0,accurate,76896,0,accurate,8,0,not excessive,0,0,0,balanced
60038764572,North East Regional Pre-School Association Incorprated,VIC,Large,TRUE,Other education,TRUE,2,36,15,80,0,302468,1878562,0,1878562,1551777,0,0,0,220630,1772407,106155,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,0,1576094,Early childhood - aged under 6,FALSE,NA,1878562,0,accurate,1772407,0,accurate,133,11667.496240601504,not excessive,0,1576094,0.8389896101379672,balanced
60043932205,COLAC RSL SUB-BRANCH PATRIOTIC FUND,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,31423,79467,0,79467,0,0,0,0,55437,55437,24030,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,48044,0,0,Veterans and/or their families,FALSE,NA,79467,0,accurate,55437,0,accurate,5,0,not excessive,0,0,0,balanced
60044287049,Daylesford Community Child Care Centre Inc,VIC,Large,TRUE,Social services,TRUE,8,16,14,8,400,0,1886704,30,1886734,1340315,0,0,0,546192,1886507,227,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,759097,10355,1116852,Families,FALSE,NA,1886734,0,accurate,1886507,0,accurate,46,29137.282608695652,not excessive,0,1116852,0.5919498986078588,balanced
60049809020,Infants Needs Lending Centre,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,56000,0,56000,0,56000,50000,0,0,0,6000,56000,0,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,Families,FALSE,NA,56000,0,accurate,56000,0,accurate,5,10000,not excessive,0,0,0,balanced
60082451992,Anglican Aged Care Services Group,VIC,Large,TRUE,Aged care activities,TRUE,173,762,345,268,113000,16462000,125399000,1172000,126571000,68026000,429000,0,0,39584000,108039000,18532000,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Extra Large,24082000,4831000,79911000,Adults - aged 65 and over,FALSE,NA,126571000,0,accurate,108039000,0,accurate,1548,43944.444444444445,not excessive,0,79911000,0.6313531535659828,balanced
60094976682,Rural Health Workforce Australia Limited,VIC,Large,TRUE,Other health service delivery,TRUE,3,9,0,60,0,562838,7036948,0,7036948,1353909,0,0,0,5595357,6949266,87682,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,189073,0,6285037,People in rural/regional/remote communities,FALSE,NA,7036948,0,accurate,6949266,0,accurate,72,18804.291666666668,not excessive,0,6285037,0.8931481375164347,balanced
60108076704,General Practice Registrars Australia Limited,VIC,Large,TRUE,Other health service delivery,TRUE,3,10,1,0,0,230340,1144857,0,1144857,852948,29976,0,0,658732,1541656,-396799,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,138881,130,775506,General community in Australia,FALSE,NA,1144857,0,accurate,1541656,0,accurate,14,60924.857142857145,not excessive,0,775506,0.6773824154457718,balanced
60117655839,National Council Of Jewish Women Of Australia Limited,VIC,Small,TRUE,Social services,TRUE,0,1,0,9,17135,41360,58495,0,58495,10806,0,0,19896,43469,74171,-15676,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,Females,FALSE,NA,58495,0,accurate,74171,0,accurate,10,1080.6,not excessive,0,0,0,balanced
60125260244,Jobco Employment Services Inc,VIC,Large,TRUE,Social services,TRUE,44,30,1,1,0,99,6249555,0,6249555,4079913,0,0,0,2317437,6397350,-147795,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,10761,56744,6181951,People with disabilities,FALSE,NA,6249555,0,accurate,6397350,0,accurate,76,53683.06578947369,not excessive,0,6181951,0.9891825898003938,balanced
60131315145,Cdh Australia,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,24,0,57154,57594,0,57594,0,0,0,0,28068,28068,29526,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,440,0,General community in Australia,FALSE,NA,57594,0,accurate,28068,0,accurate,24,0,not excessive,0,0,0,balanced
60133272116,YWCA Housing,VIC,Large,TRUE,Housing activities,TRUE,0,0,0,20,0,3384,2390288,0,2390288,0,0,0,0,2103573,2103573,286715,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,2328267,9720,48917,General community in Australia,FALSE,NA,2390288,0,accurate,2103573,0,accurate,20,0,not excessive,0,48917,0.020464897953719384,balanced
60150059268,North East Region LEC Management Committee Inc,Victoria,Small,TRUE,Other education,TRUE,0,0,0,8,8900,0,14127,0,14127,0,0,0,0,26278,26278,-12151,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,5227,0,Children - aged 6 to under 15,FALSE,NA,14127,0,accurate,26278,0,accurate,8,0,not excessive,0,0,0,balanced
60157431716,Eastern Chinese Language School Incorporated,VIC,Small,TRUE,Other education,TRUE,1,0,24,15,344,0,168933,0,168933,152443,0,22000,0,87221,261664,-92731,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,87515,162,80912,General community in Australia,FALSE,NA,168933,0,accurate,261664,0,accurate,40,3811.075,not excessive,0,80912,0.47895911396825963,balanced
60157842316,Soap Aid Ltd,VIC,Medium,TRUE,Other health service delivery,TRUE,0,1,0,50,90006,460,269716,0,269716,84751,0,0,0,26292,111043,158673,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,0,179250,General community in Australia,FALSE,NA,269716,0,accurate,111043,0,accurate,51,1661.7843137254902,not excessive,0,179250,0.6645879369410788,balanced
60166003854,The Good Life Farm Limited,VIC,Small,TRUE,Economic social community development,TRUE,1,7,0,30,77128,10812,234199,0,234199,78425,0,486,0,81096,160007,74192,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,145888,371,0,Children - aged 6 to under 15,FALSE,NA,234199,0,accurate,160007,0,accurate,38,2063.815789473684,not excessive,0,0,0,balanced
60195564351,Yarralea Children's Centre Inc,VIC,Medium,TRUE,Other education,TRUE,1,12,7,40,11279,19604,805503,0,805503,640289,0,0,0,85325,725614,79889,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,567985,6080,200555,Early childhood - aged under 6,FALSE,NA,805503,0,accurate,725614,0,accurate,60,10671.483333333334,not excessive,0,200555,0.24898107145473078,balanced
60207414910,Garfield North Outdoor Ed. Centre Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,7,700,23372,24072,0,24072,0,0,0,0,17000,17000,7072,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,People with disabilities,FALSE,NA,24072,0,accurate,17000,0,accurate,7,0,not excessive,0,0,0,balanced
60258842636,THE TRUSTEE FOR THE ELAINE WALTERS FOUNDATION,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,0,8299,0,20181,0,20181,0,0,0,0,2684,2684,17497,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,11882,0,General community in Australia,FALSE,NA,20181,0,accurate,2684,0,accurate,0,0,not excessive,0,0,0,balanced
