abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_other,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,total_grants_use,grants_income_prop,grants_use_prop,imbalanced_grants
12144783728,Association Of Australian Medical Research Institutes Limited,VIC,Medium,TRUE,Civic advocacy activities,TRUE,2,0,1,0,0,0,479500,479500,0,479500,224117,0,0,0,196563,420680,58820,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,479500,0,accurate,420680,0,accurate,3,74705.66666666667,not excessive,0,0,0,0,0,balanced
12151724980,Chapter Seven Limited,VIC,Medium,TRUE,Economic social community development,TRUE,0,1,11,NA,0,46000,36806,82806,412434,495240,179232,0,6444,0,314550,500226,-4986,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,495240,0,accurate,493782,6444,accurate,12,14936,not excessive,0,46000,6444,0.0928842581374687,0.013011873031257571,balanced
12153215710,Ludwig Institute For Cancer Research Ltd,VIC,Large,TRUE,Research,TRUE,45,23,0,0,4705944,47181,6646892,11400017,109133,11509150,6555812,0,0,0,4290782,10846594,662556,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,11509150,0,accurate,10846594,0,accurate,68,96409,not excessive,0,4753125,0,0.4129866236863713,0,balanced
12153358313,The Biography Program,VIC,Small,TRUE,Aged care activities,TRUE,1,0,1,NA,77129,344,0,0,0,79344,73945,0,0,0,25054,98999,-19655,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,77473,1871,accurate,98999,0,accurate,2,36972.5,not excessive,0,77473,0,0.9764191369227667,0,balanced
12159654529,Australians Detained Abroad Limited,VIC,Small,TRUE,Other activity,TRUE,0,0,1,NA,30000,8816,0,0,0,42381,5656,0,1329,0,9775,16760,25621,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,38816,3565,accurate,15431,1329,accurate,1,5656,not excessive,0,38816,1329,0.9158821169863854,0.03135839173214412,balanced
12164177931,The Difference Incubator Ltd,VIC,Medium,TRUE,Economic social community development,TRUE,3,3,0,0,12500,396100,368556,777156,0,777156,311363,0,0,0,167049,478412,298743,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,777156,0,accurate,478412,0,accurate,6,51893.833333333336,not excessive,0,408600,0,0.525763167240554,0,balanced
12208406096,Birchip RSL Sub-Branch Patriotic Fund,VIC,small,TRUE,Other activity,FALSE,0,0,0,0,0,600,0,0,0,1602,0,0,0,0,1059,1059,543,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,600,1002,accurate,1059,0,accurate,0,0,not excessive,0,600,0,0.37453183520599254,0,balanced
12274345626,Hamilton Pastoral & Agricultural Society Inc.,VIC,Medium,TRUE,Other activity,TRUE,0,2,30,NA,10000,0,747203,757203,0,757203,190290,0,0,0,592744,783034,783034,2014,Valid ABN,TRUE,FALSE,TRUE,M,TRUE,Medium,757203,0,accurate,783034,0,accurate,32,5946.5625,not excessive,0,10000,0,0.013206498125337592,0,balanced
12356254252,Alfred Healthcare Trustsa C H Power Scholarship,Victoria,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,4276,0,0,0,0,226,226,4051,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,4276,accurate,226,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
12377614012,Monash University,VIC,Large,TRUE,Higher education,TRUE,7928,1737,7437,NA,1008943000,9127000,856994000,1875064000,0,1875064000,895543000,17540000,0,0,800229000,1713312000,161752000,2014,Valid ABN,TRUE,FALSE,TRUE,L,TRUE,Extra Extra Large,1875064000,0,accurate,1713312000,0,accurate,17102,52364.8111332008,not excessive,0,1018070000,0,0.5429521339004962,0,balanced
12389457577,Friends Of Stony Creek,VIC,Small,TRUE,Environmental activities,TRUE,0,0,20,NA,0,0,0,0,0,244,0,0,0,0,832,832,-588,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,244,accurate,832,0,accurate,20,0,not excessive,0,0,0,0,0,balanced
12450469547,The Trustee for Beit Rafael Benevolent Institution,VIC,Small,TRUE,Housing activities,TRUE,0,0,2,0,0,23765,0,0,0,23765,0,0,0,0,26702,26702,-2937,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,23765,0,accurate,26702,0,accurate,2,0,not excessive,0,23765,0,1,0,balanced
12451824370,Warragul District Parent Controlled Christian School Association Inc,VIC,Large,TRUE,Primary secondary education,TRUE,72,140,83,NA,12461798,0,6055611,18517409,0,18517409,12545396,26500,0,0,6193086,18764982,-247573,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,18517409,0,accurate,18764982,0,accurate,295,42526.76610169491,not excessive,0,12461798,0,0.6729774127687086,0,balanced
12465501576,The Trustee For Mazda Foundation,VIC,Large,TRUE,Grant-making activities,TRUE,0,0,0,NA,0,395370,1068129,1463499,0,1463499,0,409,707576,0,390128,1098113,365386,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1463499,0,accurate,390537,707576,accurate,0,0,not excessive,0,395370,707576,0.2701539256261877,0.4834823939066579,balanced
12487582597,SUNSHINE RSL SUB-BRANCH PATRIOTIC FUND,VIC,medium,TRUE,Other activity,FALSE,0,0,0,0,0,3036,454011,457047,950,457997,0,0,0,0,79963,79963,378034,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,457997,0,accurate,79963,0,accurate,0,0,not excessive,0,3036,0,0.006628864381207737,0,balanced
12534505930,Canterbury Girls' Secondary College Foundation,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,NA,0,3150,0,0,0,3171,0,0,900,0,1408,2308,863,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,3150,21,accurate,1408,900,accurate,0,0,not excessive,0,3150,900,0.9933774834437086,0.28382213812677387,balanced
12584284291,The Trustee For Thomas Joseph Kelly Estate,VIC,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,8125,0,0,7912,0,1253,9165,-1040,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,8125,accurate,1253,7912,accurate,0,0,not excessive,0,0,7912,0,0.9737846153846154,balanced
12601532549,Christian College Geelong Foundation Ltd,VIC,Small,TRUE,Other education,TRUE,0,0,4,NA,0,8805,0,0,0,8805,0,0,0,0,1,1,8804,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,8805,0,accurate,1,0,accurate,4,0,not excessive,0,8805,0,1,0,balanced
12616455941,Good Old Days Working Farm Museum Inc,VIC,Small,TRUE,Culture arts,TRUE,0,0,0,NA,0,0,0,0,0,6475,0,0,0,50,17306,17356,-10882,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,6475,accurate,17306,50,accurate,0,0,not excessive,0,0,50,0,0.007722007722007722,balanced
12643054953,Frankston Rsl Sub Branch Inc,VIC,Large,TRUE,Aged care activities,TRUE,26,9,69,NA,0,10481,16299203,16309684,0,16309684,4059754,0,165543,0,11685597,15910894,398790,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Extra Large,16309684,0,accurate,15745351,165543,accurate,104,39036.096153846156,not excessive,0,10481,165543,6.426243451436582e-4,0.010149982059738251,balanced
12650790270,International Association Of Chiron Healers Incorporated,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,NA,0,0,0,0,0,18167,0,0,0,0,14620,14620,3547,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,0,18167,accurate,14620,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
12658058669,Newport RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Other activity,FALSE,0,0,0,NA,0,2350,0,0,0,2953,0,0,2193,0,2366,4559,-1606,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,2350,603,accurate,2366,2193,accurate,0,0,not excessive,0,2350,2193,0.7958008804605486,0.7426346088723332,balanced
12659477973,Nagle College,VIC,Large,TRUE,Primary secondary education,TRUE,75,52,17,NA,12931946,2959,3483692,16418597,0,16418597,10064020,169093,0,0,3493488,13726601,-2691996,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,16418597,0,accurate,13726601,0,accurate,144,69889.02777777778,not excessive,0,12934905,0,0.7878203600465984,0,balanced
12716912401,Catholic Education Office Warragul,VIC,Large,TRUE,Primary secondary education,TRUE,44,11,0,0,4411139,0,177751,4588890,84393,4673283,5773660,64542,0,0,4280290,10118492,-5445209,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,4673283,0,accurate,10118492,0,accurate,55,104975.63636363637,not excessive,0,4411139,0,0.9439058152480815,0,balanced
12725592873,MORWELL RSL SUB-BRANCH PATRIOTIC FUND,VIC,medium,TRUE,Other activity,FALSE,0,0,0,0,0,0,335419,335419,0,335419,0,0,0,0,133732,133732,201687,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,335419,0,accurate,133732,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
12739015600,Tramway Museum Society Of Victoria Incorporated,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,0,300,0,0,0,11512,0,0,0,0,11151,11151,360,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,300,11212,accurate,11151,0,accurate,0,0,not excessive,0,300,0,0.026059763724808897,0,balanced
12749683753,Poets Grove Family And Childrens Centre Inc.,VIC,Large,TRUE,Other education,TRUE,13,23,13,0,0,0,1814215,1814215,0,1814215,1549324,0,0,0,287238,1836562,-22347,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,1814215,0,accurate,1836562,0,accurate,49,31618.85714285714,not excessive,0,0,0,0,0,balanced
12794935230,Young People's Legal Rights Centre Inc,VIC,Medium,TRUE,Law legal services,TRUE,3,4,0,NA,548323,103995,0,652318,26468,678786,529055,0,0,0,141605,670660,8126,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,678786,0,accurate,670660,0,accurate,7,75579.28571428571,not excessive,0,652318,0,0.9610068563582631,0,balanced
12808897863,St Malachy's School,VIC,Medium,TRUE,Primary secondary education,TRUE,1,11,0,NA,854126,0,65473,919599,0,919599,687222,0,0,0,206489,893711,-25888,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,919599,0,accurate,893711,0,accurate,12,57268.5,not excessive,0,854126,0,0.9288026628998074,0,balanced
12843173532,The Trustee for THE KOREA VETERANS RSL SUB BRANCH WELFARE PATRIOTIC FUND W514 TRUST,VIC,small,TRUE,Other activity,FALSE,0,0,0,0,0,10420,0,0,0,12413,0,0,4003,0,10769,14772,-2359,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,10420,1993,accurate,10769,4003,accurate,0,0,not excessive,0,10420,4003,0.8394425199387738,0.3224844920647708,balanced
12845268429,Kindilan Foundation PTY LTD,VIC,Medium,TRUE,Grant-making activities,TRUE,0,1,0,0,0,0,371333,371333,0,371333,0,0,55780,0,29510,85290,286042,2014,Valid ABN,TRUE,FALSE,TRUE,M,TRUE,Medium,371333,0,accurate,29510,55780,accurate,1,0,not excessive,0,0,55780,0,0.15021557469979777,balanced
12847527692,Swan Bay Environment Association Inc.,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,490,29,0,0,0,12281,0,0,1000,0,7063,8063,4218,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,519,11762,accurate,7063,1000,accurate,0,0,not excessive,0,519,1000,0.04226040224737399,0.0814265939255761,balanced
12849401827,The Marin Charitable Trust,VIC,Small,TRUE,Other activity,TRUE,0,0,0,0,0,0,0,0,0,6500,0,0,6465,0,78,6543,-43,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,6500,accurate,78,6465,accurate,0,0,not excessive,0,0,6465,0,0.9946153846153846,balanced
12859264155,Belgium Avenue Neighbourhood House Incorporated,VIC,Medium,TRUE,Economic social community development,TRUE,1,16,0,NA,324289,19394,373876,717559,0,717559,558001,0,0,0,184530,742531,-24972,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,717559,0,accurate,742531,0,accurate,17,32823.58823529412,not excessive,0,343683,0,0.47896131189212315,0,balanced
12863063082,Holy Spirit School-Thornbury East,VIC,Large,TRUE,Primary secondary education,TRUE,11,21,0,NA,2261076,829,402914,2664819,0,2664819,1994212,30099,0,0,476017,2500328,-164491,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,2664819,0,accurate,2500328,0,accurate,32,62319.125,not excessive,0,2261905,0,0.8488024890245829,0,balanced
12886519613,The Trustee For Australian Wool Education Trust,VIC,Medium,TRUE,Higher education,TRUE,0,1,0,0,0,16000,745212,761212,28,761240,29153,0,0,0,482819,511972,249268,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,761240,0,accurate,511972,0,accurate,1,29153,not excessive,0,16000,0,0.021018338500341547,0,balanced
12988740733,Door Of Faith Church Inc,VIC,Small,TRUE,Other activity,TRUE,0,2,0,NA,0,84651,0,0,0,84651,31078,0,0,0,48561,79639,5012,2014,Valid ABN,TRUE,FALSE,TRUE,S,TRUE,Small,84651,0,accurate,79639,0,accurate,2,15539,not excessive,0,84651,0,1,0,balanced
12996229221,St Johns Lutheran Primary School Portland,VIC,Large,TRUE,Primary secondary education,TRUE,2,9,4,NA,958238,3233,249398,1210869,0,1210869,799251,12686,0,0,378621,1190558,20311,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1210869,0,accurate,1190558,0,accurate,15,53283.4,not excessive,0,961471,0,0.7940338715418431,0,balanced
13004056660,Trinity Grammar School Kew,VIC,Large,TRUE,Primary secondary education,TRUE,173,92,120,NA,4562541,0,35241864,39804405,0,39804405,24500880,647638,0,0,11139702,36288220,3516185,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,39804405,0,accurate,36288220,0,accurate,385,63638.64935064935,not excessive,0,4562541,0,0.11462402214026311,0,balanced
13005130272,Open House Christian Involvement Centres,VIC,Medium,TRUE,Other activity,TRUE,10,2,0,NA,202224,190745,256233,649202,0,649202,503235,0,0,0,86881,590116,59086,2014,Valid ABN,TRUE,FALSE,TRUE,M,TRUE,Medium,649202,0,accurate,590116,0,accurate,12,41936.25,not excessive,0,392969,0,0.6053108277546896,0,balanced
13005235647,The Plenty Valley Montessori School Association,VIC,Large,TRUE,Primary secondary education,TRUE,18,21,12,NA,722451,0,2603457,3325908,0,3325908,2349273,65182,0,0,736671,3151126,174782,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,3325908,0,accurate,3151126,0,accurate,51,46064.17647058824,not excessive,0,722451,0,0.2172191774396646,0,balanced
13005477038,Reachout Enterprises Ltd,VIC,Large,TRUE,Primary secondary education,TRUE,7,14,0,NA,1320989,9750,231054,1561793,0,1561793,830546,0,0,0,392427,1222973,338819,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1561793,0,accurate,1222973,0,accurate,21,39549.80952380953,not excessive,0,1330739,0,0.852058499429822,0,balanced
13012989761,Early Childhood Management Services Inc,VIC,Large,TRUE,Other education,TRUE,226,375,186,NA,11993015,0,22888252,34881267,130299,35011566,27079752,170,0,0,7621246,34701168,310398,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Extra Large,35011566,0,accurate,34701168,0,accurate,787,34408.833545108006,not excessive,0,11993015,0,0.34254437519304337,0,balanced
13025599242,Merri Creek Management Committee Inc,VIC,Large,TRUE,Environmental activities,TRUE,14,8,2,NA,127929,7165,1166464,1301558,3098,1304656,1114002,0,0,0,171673,1285675,18981,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1304656,0,accurate,1285675,0,accurate,24,46416.75,not excessive,0,135094,0,0.10354760181994334,0,balanced
13037159114,Wonthaggi & District Elderly Citizens Homes Inc,VIC,Large,TRUE,Aged care activities,TRUE,5,49,9,NA,2292457,110151,1765028,4167636,0,4167636,2657603,0,0,0,1473190,4130793,36843,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,4167636,0,accurate,4130793,0,accurate,63,42184.1746031746,not excessive,0,2402608,0,0.5764918049464972,0,balanced
13055077237,Ivanhoe Grammar School - In Tune,VIC,Small,TRUE,Primary secondary education,TRUE,0,0,0,NA,0,0,0,0,0,10088,0,0,4240,0,4293,8533,1555,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,10088,accurate,4293,4240,accurate,0,0,not excessive,0,0,4240,0,0.4203013481363997,balanced
13059671417,Hastings Seafarers Centre Inc,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,0,4470,0,0,0,14975,0,0,0,0,13090,13090,1885,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,4470,10505,accurate,13090,0,accurate,0,0,not excessive,0,4470,0,0.2984974958263773,0,balanced
13064658975,Genazzano FCJ College Limited,VIC,Large,TRUE,Primary secondary education,TRUE,123,79,48,NA,6520023,0,21978556,28498579,0,28498579,18081503,484317,0,0,10841130,29406950,-908371,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,28498579,0,accurate,29406950,0,accurate,250,72326.012,not excessive,0,6520023,0,0.22878414393924693,0,balanced
13070528716,The Trustee For Estate J J Gardiner,VIC,Small,TRUE,Other activity,TRUE,0,0,0,0,0,0,0,0,0,4649,0,0,0,0,4649,4649,0,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,4649,accurate,4649,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
13089435931,The Trustee For Richard Pratt Fellowships In Prostate Cancer,VIC,Small,TRUE,Higher education,TRUE,0,0,0,0,0,12879,0,0,0,18733,0,0,0,0,184,184,18549,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,12879,5854,accurate,184,0,accurate,0,0,not excessive,0,12879,0,0.6875033363582982,0,balanced
13094186877,Playgroup Victoria Inc.,VIC,Large,TRUE,Economic social community development,TRUE,5,76,7,0,2332995,58,645286,2978339,0,2978339,1551832,5156,0,0,1348628,2905616,72723,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,2978339,0,accurate,2905616,0,accurate,88,17634.454545454544,not excessive,0,2333053,0,0.78334031149577,0,balanced
13100996768,St Peters College,VIC,Large,TRUE,Primary secondary education,TRUE,109,29,6,0,17736746,1175,4334022,22071943,0,22071943,13003663,756874,0,0,5021004,18781541,-3290402,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,22071943,0,accurate,18781541,0,accurate,144,90303.21527777778,not excessive,0,17737921,0,0.803641120312788,0,balanced
13103345213,The Russian Imperial Order of Saint Michael Archangel,VIC,Small,TRUE,Other philanthropic intermediaries voluntarism promotion,TRUE,0,0,0,NA,0,17244,0,0,0,20151,0,0,0,0,5701,5701,14450,2014,Valid ABN,TRUE,FALSE,TRUE,S,TRUE,Extra Small,17244,2907,accurate,5701,0,accurate,0,0,not excessive,0,17244,0,0.8557391692719964,0,balanced
13116093004,HousingFirst Ltd,VIC,Large,TRUE,Housing activities,TRUE,22,7,4,NA,0,0,6936059,6936059,4577368,11513427,2589523,1620615,0,0,2985362,7195500,4317927,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Extra Large,11513427,0,accurate,7195500,0,accurate,33,78470.39393939394,not excessive,0,0,0,0,0,balanced
13123147731,Habitat Restoration Fund,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,157280,47477,0,0,0,206446,0,0,0,0,90828,90828,115618,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Small,204757,1689,accurate,90828,0,accurate,0,0,not excessive,0,204757,0,0.9918186838204663,0,balanced
13136824392,Bass Coast Landcare Network Inc,VIC,Large,TRUE,Environmental activities,TRUE,7,9,2,NA,947727,555,840198,1788480,185602,1974082,1155896,0,0,0,759481,1915377,58705,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1974082,0,accurate,1915377,0,accurate,18,64216.444444444445,not excessive,0,948282,0,0.48036606382105707,0,balanced
13150403135,Field Naturalists Club Of Ballarat Incorporated,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,8760,0,0,0,0,10984,0,0,600,0,1877,2477,8507,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,8760,2224,accurate,1877,600,accurate,0,0,not excessive,0,8760,600,0.797523670793882,0.05462490895848507,balanced
13152438152,Rdns Homecare Limited,VIC,Large,TRUE,Aged care activities,TRUE,250,330,50,0,174000,0,0,14240103,14066103,14240103,13619815,0,0,0,4058330,17678145,-3438042,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Extra Large,14240103,0,accurate,17678145,0,accurate,630,21618.75396825397,not excessive,0,174000,0,0.012219012741691545,0,balanced
13160688077,Australian National Development Index Limited,VIC,Small,TRUE,Other education,TRUE,0,2,2,NA,0,3000,0,0,0,3000,0,0,0,0,171645,171645,-168645,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,3000,0,accurate,171645,0,accurate,4,0,not excessive,0,3000,0,1,0,balanced
13174483959,International Bible Study Group Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,10,NA,0,52365,0,0,0,52365,0,0,0,0,37330,37330,15035,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,52365,0,accurate,37330,0,accurate,10,0,not excessive,0,52365,0,1,0,balanced
13248983008,Xavier College Ignatius Education Fund,VIC,Large,TRUE,Primary secondary education,TRUE,0,3,0,0,0,476158,219307,695465,365698,1061163,0,0,222615,0,11913,234528,826635,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1061163,0,accurate,11913,222615,accurate,3,0,not excessive,0,476158,222615,0.4487133456405849,0.20978398229112774,balanced
13251497096,St Margaret's School Maribyrnong,VIC,Large,TRUE,Primary secondary education,TRUE,17,11,10,NA,2560642,11724,488700,3061066,0,3061066,2390199,21565,0,0,467861,2879625,-181441,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,3061066,0,accurate,2879625,0,accurate,38,62899.97368421053,not excessive,0,2572366,0,0.840349734373581,0,balanced
13278852741,Dicker Harry Trust,Victoria,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,21033,0,0,16000,0,5227,21227,-194,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,21033,accurate,5227,16000,accurate,0,0,not excessive,0,0,16000,0,0.7607093614795797,balanced
13287201233,Avoca Sub-Branch Of The Returned & Services League Of Australia (Victorian Branch) Inc,VIC,Small,TRUE,Other activity,FALSE,0,0,0,NA,0,500,0,0,0,1627,0,0,25,0,5350,5375,-3748,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,500,1127,accurate,5350,25,accurate,0,0,not excessive,0,500,25,0.3073140749846343,0.015365703749231715,balanced
13288179987,Murrayville Memorial Bush Nursing Hospital Incorporated,VIC,Small,TRUE,Housing activities,TRUE,0,0,1,NA,0,0,0,0,0,13300,1800,0,0,0,28760,30560,-17260,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,0,13300,accurate,30560,0,accurate,1,1800,not excessive,0,0,0,0,0,balanced
