abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
60125260244,Jobco Employment Services Inc,VIC,Large,TRUE,Employment training,TRUE,70,20,0,20,2380156,1432,4013286,6394874,0,6394874,4501730,2272,83282,0,2212548,6799832,404958,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,6394874,0,accurate,6799832,0,accurate,110,40924.818181818184,not excessive,0,2380156,0.37219748192067587,balanced
60133272116,YWCA Housing,VIC,Large,TRUE,Housing activities,TRUE,0,0,0,10,3818,205,1967141,1971164,0,1971164,0,0,0,0,1924504,1924504,46660,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1971164,0,accurate,1924504,0,accurate,10,0,not excessive,0,3818,0.0019369266078317177,balanced
60157842316,Soap Aid Ltd,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,9,0,114426,0,0,0,115512,0,0,0,0,39973,39973,75539,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,114426,1086,accurate,39973,0,accurate,9,0,not excessive,0,0,0,balanced
60195564351,Yarralea Children's Centre Inc,VIC,Medium,TRUE,Other education,TRUE,1,13,0,40,168883,12796,0,607096,425417,607096,478598,0,0,0,136314,614912,-7816,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,607096,0,accurate,614912,0,accurate,54,8862.925925925925,not excessive,0,168883,0.2781817043762436,balanced
60207414910,Garfield North Outdoor Ed. Centre Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,6,0,1830,0,0,0,23607,0,0,0,0,2218,2218,21389,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1830,21777,accurate,2218,0,accurate,6,0,not excessive,0,0,0,balanced
60223800114,U3A Box Hill Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,100,7890,664,0,0,0,33019,0,0,0,0,32209,32209,810,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,8554,24465,accurate,32209,0,accurate,100,0,not excessive,0,7890,0.2389533299009661,balanced
60241389350,Road Trauma Families Victoria Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,6,0,0,0,0,504,504,0,0,0,0,3987,3987,-3483,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,504,0,accurate,3987,0,accurate,6,0,not excessive,0,0,0,balanced
60258842636,THE TRUSTEE FOR THE ELAINE WALTERS FOUNDATION,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,0,0,330,0,0,0,9999,0,0,0,0,329,329,9670,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,330,9669,accurate,329,0,accurate,0,0,not excessive,0,0,0,balanced
60267302546,Hamilton RSL Sub-Branch Inc,VIC,Small,TRUE,Social services,TRUE,0,0,1,40,0,11940,0,0,0,11940,0,0,11940,0,0,11940,0,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,11940,0,accurate,11940,0,accurate,41,0,not excessive,0,0,0,balanced
60310608170,Warrandyte Child Care and Pre-school Centre Co-operative Ltd,VIC,Medium,TRUE,Other education,TRUE,5,6,4,0,12594,1000,694644,708238,8722,716960,582237,0,0,0,143850,726087,-9127,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,716960,0,accurate,726087,0,accurate,15,38815.8,not excessive,0,12594,0.017565833519303728,balanced
60353279585,Altona Rsl Sub-Branch Inc,VIC,Large,TRUE,Aged care activities,TRUE,4,2,15,30,0,0,3922772,3922772,52114,3974886,883184,0,88858,0,2865168,3837210,137676,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,3974886,0,accurate,3837210,0,accurate,51,17317.333333333332,not excessive,0,0,0,balanced
60365467553,Kiewa RSl Sub-Branch Patriotic Fund,VIC,small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,0,9589,0,0,0,0,1324,1324,8265,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,9589,accurate,1324,0,accurate,5,0,not excessive,0,0,0,balanced
60425110175,Essendon RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,0,30,0,0,2385,0,0,2385,-2355,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,30,accurate,2385,0,accurate,5,0,not excessive,0,0,0,balanced
60479686852,The Trustee For Ponting Foundation,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,20,0,190377,0,0,7351,209764,0,0,210000,0,89883,299883,-90119,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,197728,12036,accurate,299883,0,accurate,20,0,not excessive,0,0,0,balanced
60569178962,MANSFIELD RSL SUB-BRANCH PATRIOTIC FUND,VIC,small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,0,511,0,0,0,0,47,47,464,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,511,accurate,47,0,accurate,5,0,not excessive,0,0,0,balanced
60596346125,Ballarat General Cemeteries Trust,VIC,Large,TRUE,Other health service delivery,TRUE,18,1,8,1,114213,0,48278,2469100,2354887,2517378,1399209,0,0,0,893842,2293051,224327,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2517378,0,accurate,2293051,0,accurate,28,49971.75,not excessive,0,114213,0.04536982527057915,balanced
60618920846,Omeo RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,1,accurate,0,0,accurate,5,0,not excessive,0,0,0,balanced
60619404292,Thezaurus-Institute For Slovenian Studies Of Victoria Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,27,2182,890,0,0,0,3472,1556,0,0,0,1212,2768,703,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,3072,400,accurate,2768,0,accurate,27,57.629629629629626,not excessive,0,2182,0.6284562211981567,balanced
60752519929,The Trustee For Annie And John Paterson Foundation,VIC,Medium,TRUE,Economic social community development,TRUE,0,0,0,0,0,0,632599,632599,0,632599,0,0,295000,0,254560,549560,83039,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,632599,0,accurate,549560,0,accurate,0,0,not excessive,0,0,0,balanced
60759441100,Avenel Rsl Sub-Branch,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,0,1772,0,0,0,0,2640,2640,-867,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,1772,accurate,2640,0,accurate,5,0,not excessive,0,0,0,balanced
60776754115,Vermont South Community House Inc,VIC,Medium,TRUE,Other education,TRUE,1,4,23,50,158186,0,329307,487493,0,487493,422605,0,0,0,79641,502246,-14753,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,487493,0,accurate,502246,0,accurate,78,5418.01282051282,not excessive,0,158186,0.3244887618899143,balanced
60803881673,Freedom Write Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,0,25,0,6647,0,0,0,6652,0,0,0,6700,1615,8315,-1663,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,6647,5,accurate,8315,0,accurate,25,0,not excessive,0,0,0,balanced
60809451525,Harold Edward Kane Memorial Kindergarten Incorporated,VIC,Medium,TRUE,Other education,TRUE,0,7,0,10,257387,0,105272,362659,0,362659,280527,0,0,0,71668,352195,10464,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,362659,0,accurate,352195,0,accurate,17,16501.58823529412,not excessive,0,257387,0.7097218047807996,balanced
60845620649,Mill Park Community Services Group Inc,VIC,Large,TRUE,Other health service delivery,TRUE,25,5,1,10,1828321,0,393092,2221413,0,2221413,1392689,6,0,0,710464,2103159,118254,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2221413,0,accurate,2103159,0,accurate,41,33968.0243902439,not excessive,0,1828321,0.8230441615314217,balanced
60881196152,The Lucas Foundation,VIC,Small,TRUE,Social services,TRUE,0,0,0,10,0,154369,0,0,0,154372,0,0,45000,0,23131,68131,82241,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,154369,3,accurate,68131,0,accurate,10,0,not excessive,0,0,0,balanced
60925877366,Dookie RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,915,0,0,0,1373,0,0,0,0,915,915,458,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,915,458,accurate,915,0,accurate,5,0,not excessive,0,0,0,balanced
60935437898,Obsessive Compulsive & Anxiety Disorders Foundation Vic Inc,VIC,Medium,TRUE,Mental health crisis intervention,TRUE,1,4,0,160,304938,4526,84000,0,0,393464,210775,0,0,0,204375,415150,-21686,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,393464,0,accurate,415150,0,accurate,165,1277.4242424242425,not excessive,0,304938,0.7750086411971616,balanced
60959407301,Olympic Avenue Kindergarten,VIC,Medium,TRUE,Other education,TRUE,0,9,3,20,243067,0,199173,442240,0,442240,316870,0,0,0,114047,430917,11323,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,442240,0,accurate,430917,0,accurate,32,9902.1875,not excessive,0,243067,0.5496268994211287,balanced
61004117668,Brighton Grammar School.,VIC,Large,TRUE,Other education,TRUE,143,110,60,0,4294463,0,29174222,33468685,0,33468685,20985698,324578,0,0,11528137,32838413,630272,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,33468685,0,accurate,32838413,0,accurate,313,67046.95846645367,not excessive,0,4294463,0.128312869179055,balanced
61004356192,National Trust Of Australia (Victoria),VIC,Large,TRUE,Civic advocacy activities,TRUE,32,28,82,2000,284706,490151,8782055,9556912,0,9556912,4363761,72811,0,0,4570754,9007326,549587,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,9556912,0,accurate,9007326,0,accurate,2142,2037.2366946778711,not excessive,0,284706,0.029790585076016184,balanced
61006067349,Rmit Training Pty Ltd,VIC,Large,TRUE,Other education,TRUE,104,31,272,7,0,0,0,34474695,34474695,34474695,17126463,0,5000000,0,12329876,34456339,18356,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,34474695,0,accurate,34456339,0,accurate,414,41368.26811594203,not excessive,0,0,0,balanced
61006499231,The Trustee For Queen Victoria Women's Centre Trust,VIC,Medium,TRUE,Economic social community development,TRUE,3,1,0,0,342770,0,606591,949361,25712,975073,449319,0,0,0,534947,984266,-9193,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,975073,0,accurate,984266,0,accurate,4,112329.75,not excessive,0,342770,0.35153265447817755,balanced
61041482521,Echo Community,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,24,0,22003,0,0,0,38354,0,0,1155,0,28628,29783,8571,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,22003,16351,accurate,29783,0,accurate,24,0,not excessive,0,0,0,balanced
61052673443,Stratford Town Crier Inc.,VIC,Small,TRUE,Civic advocacy activities,TRUE,1,0,0,50,1000,729,0,0,0,17601,5390,0,300,0,12837,18527,-926,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1729,15872,accurate,18527,0,accurate,51,105.68627450980392,not excessive,0,1000,0.056814953695812735,balanced
61058044634,National Asthma Council Australia Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,8,2,1,85,781658,0,1588386,2370044,28158,2398202,793303,0,32500,0,1356866,2182669,215533,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2398202,0,accurate,2182669,0,accurate,96,8263.572916666666,not excessive,0,781658,0.32593501298055794,balanced
61071598439,Big Issue In Australia Limited,VIC,Large,TRUE,Employment training,TRUE,25,16,97,35,1453994,168798,3799770,5422562,0,5422562,2897812,0,0,0,2207628,5105440,317122,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,5422562,0,accurate,5105440,0,accurate,173,16750.35838150289,not excessive,0,1453994,0.2681378285762339,balanced
61074430934,Eastcoast Housing,VIC,Large,TRUE,Housing activities,TRUE,3,2,0,6,450000,0,1315581,1765581,0,1765581,422380,19993,0,0,941439,1363819,401762,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1765581,0,accurate,1383812,19993,accurate,11,38398.181818181816,not excessive,0,450000,0.25487360817770466,balanced
61075570598,John Street Community Early Childhood Cooperative,VIC,Large,TRUE,Other education,TRUE,13,7,9,65,13111,46630,1415357,1475098,0,1475098,1145845,0,0,482,289463,1435790,39308,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1475098,0,accurate,1435790,0,accurate,94,12189.840425531915,not excessive,0,13111,0.008888223019758687,balanced
61102646079,Smart Population Foundation Limited,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,0,0,50,0,0,0,2926,0,0,0,0,412,412,2514,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,50,2876,accurate,412,0,accurate,0,0,not excessive,0,0,0,balanced
61118984697,Leading Age Services Australia - Victoria,VIC,Large,TRUE,Aged care activities,TRUE,24,6,4,12,318919,16273,4790174,5125366,40175,5165541,2595266,669,0,0,2513185,5109120,56421,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,5165541,0,accurate,5109120,0,accurate,46,56418.82608695652,not excessive,0,318919,0.06173970935474135,balanced
61119500506,Nursing and Midwifery Health Program Victoria Ltd,VIC,Medium,TRUE,Social services,TRUE,1,8,0,0,502500,0,0,502500,5407,507907,325339,0,0,0,196554,521893,-13986,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,507907,0,accurate,521893,0,accurate,9,36148.77777777778,not excessive,0,502500,0.989354350304288,balanced
61128721459,The Trustee For The Australian Psychological Society Fund For The Financial Assistance Of People Of Aboriginal And Torres Strait Islander Descent,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,0,0,24957,0,0,0,24971,0,0,22500,0,60,22560,2411,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,24957,14,accurate,22560,0,accurate,0,0,not excessive,0,0,0,balanced
61144934592,Crossway Lifecare Ltd,VIC,Large,TRUE,Social services,TRUE,5,11,11,500,0,1449857,313890,1763747,233067,1996814,814976,0,0,0,485673,1300649,696165,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1996814,0,accurate,1300649,0,accurate,527,1546.4440227703985,not excessive,0,0,0,balanced
61165435692,Wellbeing and the Law Foundation Ltd.,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,12,0,3329,0,0,0,3402,0,0,0,0,2217,2217,1185,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,3329,73,accurate,2217,0,accurate,12,0,not excessive,0,0,0,balanced
61168152869,Jeder Institute Ltd,VIC,Medium,TRUE,Economic social community development,TRUE,2,4,0,5,154996,0,394179,549175,0,549175,152253,0,0,0,256173,408426,140749,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,549175,0,accurate,408426,0,accurate,11,13841.181818181818,not excessive,0,154996,0.2822342604816315,balanced
61202070070,Emerald Pre School Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,8,0,0,0,0,0,10922,0,0,0,0,7375,7375,3547,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,10922,accurate,7375,0,accurate,8,0,not excessive,0,0,0,balanced
61209041745,North East Support And Action For Youth Incorporated,VIC,Large,TRUE,Social services,TRUE,10,11,0,42,1813298,0,90847,1904145,368234,2272379,1619205,0,0,0,709016,2328221,-55842,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2272379,0,accurate,2328221,0,accurate,63,25701.666666666668,not excessive,0,1813298,0.7979734014440373,balanced
61227861064,The Crossing Community Centre incorporated,VIC,Small,TRUE,Social services,TRUE,0,0,0,0,0,0,0,0,0,3,0,0,1250,0,0,1250,592,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,3,accurate,1250,0,accurate,0,0,not excessive,0,0,0,balanced
61293097454,Frankston Life Community Inc.,VIC,Medium,TRUE,Emergency relief,TRUE,0,5,0,80,0,206455,248846,455301,0,455301,130962,0,0,0,285675,416637,38664,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,455301,0,accurate,416637,0,accurate,85,1540.729411764706,not excessive,0,0,0,balanced
61321463378,Doncaster Community Care & Counselling Centre,VIC,Large,TRUE,Social services,TRUE,6,28,2,520,1139563,390826,1161190,2691579,0,2691579,1663583,0,0,0,985951,2649534,42045,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2691579,0,accurate,2649534,0,accurate,556,2992.0557553956833,not excessive,0,1139563,0.42338084819356964,balanced
61354551576,Good Shepherd Australia New Zealand,VIC,Large,TRUE,Social services,TRUE,70,67,5,60,7433185,420802,5007982,12861969,0,12861969,9700204,0,0,0,3864845,13565049,-703080,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,12861969,0,accurate,13565049,0,accurate,202,48020.81188118812,not excessive,0,7433185,0.5779196793274809,balanced
61356582289,Leisure Networks Association Inc,VIC,Large,TRUE,Social services,TRUE,10,25,27,10,507333,0,1734446,2241779,27475,2269022,1904515,0,0,0,389941,2294456,-25434,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2269254,232,accurate,2294456,0,accurate,72,26451.597222222223,not excessive,0,507333,0.2235910449524068,balanced
61412912811,Wangaratta Rsl Sub Branch Inc,VIC,Large,TRUE,Economic social community development,TRUE,3,0,7,30,0,0,2088415,2088415,0,2088415,266992,0,42692,0,1587065,1896749,191666,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2088415,0,accurate,1896749,0,accurate,40,6674.8,not excessive,0,0,0,balanced
61445890843,Heart for Mission Inc.,VIC,Small,TRUE,International activities,TRUE,0,0,0,0,0,5921,0,0,0,13446,0,0,0,0,7525,7525,5921,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5921,7525,accurate,7525,0,accurate,0,0,not excessive,0,0,0,balanced
61495540878,Sienna One Step at a Time,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,5,0,24542,0,0,0,24542,0,0,0,0,7689,7689,16853,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,24542,0,accurate,7689,0,accurate,5,0,not excessive,0,0,0,balanced
61512271207,Annie Dennis Children's Centre Inc.,VIC,Large,TRUE,Other education,TRUE,17,15,4,0,0,0,2095194,2095194,0,2095194,1867432,0,0,0,200052,2067484,27710,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2095194,0,accurate,2067484,0,accurate,36,51873.11111111111,not excessive,0,0,0,balanced
61589345337,THE TRUSTEE FOR PETERS PROJECT CANCER CARE FOR THE SOUTH WEST PUBLIC CHARITABLE TRUST,VIC,Large,TRUE,Other health service delivery,TRUE,0,0,0,50,0,751049,500000,1251049,196203,1447252,0,3998,0,0,134335,138333,1308919,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1447252,0,accurate,138333,0,accurate,50,0,not excessive,0,0,0,balanced
61716225567,Burwood Rsl Sub-Branch,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,3,0,0,0,0,0,5869,0,0,0,0,6740,6740,-871,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,5869,accurate,6740,0,accurate,3,0,not excessive,0,0,0,balanced
61754041519,Prosper Australia (Victoria) Inc,VIC,Small,TRUE,Other education,TRUE,1,2,0,9,0,143000,0,0,16616,159616,128346,0,0,0,68939,197285,-37669,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,159616,0,accurate,197285,0,accurate,12,10695.5,not excessive,0,0,0,balanced
61870916036,Skilling Australia Foundation,VIC,Medium,TRUE,Employment training,TRUE,4,2,0,0,0,170000,364810,534810,16665,551475,266819,0,0,0,188788,455607,95868,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,551475,0,accurate,455607,0,accurate,6,44469.833333333336,not excessive,0,0,0,balanced
61973304702,Victoria Matu Christian Church,VIC,Small,TRUE,Emergency relief,TRUE,1,0,0,13,0,190867,0,0,0,190867,40000,0,15000,12000,48500,115500,75367,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,190867,0,accurate,115500,0,accurate,14,2857.1428571428573,not excessive,0,0,0,balanced
62006245996,Irabina Autism Services,VIC,Large,TRUE,Other health service delivery,TRUE,18,19,3,5,1999915,158882,774824,2933621,24720,2958341,2445921,0,0,0,641596,3087517,-129176,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2958341,0,accurate,3087517,0,accurate,45,54353.8,not excessive,0,1999915,0.6760258536794778,balanced
62037866291,GREENSBOROUGH RSL SUB-BRANCH PATRIOTIC FUND,VIC,medium,TRUE,Social services,TRUE,0,0,0,5,0,1265,540022,541287,719,542006,0,0,0,0,225999,225999,316007,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,542006,0,accurate,225999,0,accurate,5,0,not excessive,0,0,0,balanced
62055311326,Scotsglen Singers Incorporated,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,25,0,5370,0,0,0,6840,0,0,2000,0,4537,6537,303,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5370,1470,accurate,6537,0,accurate,25,0,not excessive,0,0,0,balanced
62090880872,Zionist Federation Of Australia Limited,VIC,Large,TRUE,Other education,TRUE,19,8,1,12,0,135091,3164048,3299139,66932,3366071,1528823,0,259000,0,1489968,3277791,88280,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,3366071,0,accurate,3277791,0,accurate,40,38220.575,not excessive,0,0,0,balanced
62099071236,School Of Philosophy Melbourne Inc,VIC,Medium,TRUE,Other education,TRUE,0,4,0,200,0,5075,659531,664606,0,664606,52303,0,0,0,590603,642906,21700,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,664606,0,accurate,642906,0,accurate,204,256.3872549019608,not excessive,0,0,0,balanced
62130436752,Yatra Foundation Australia,VIC,Small,TRUE,International activities,TRUE,0,0,0,20,0,140585,0,0,0,141573,0,0,0,137535,20078,157613,-16040,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,140585,988,accurate,157613,0,accurate,20,0,not excessive,0,0,0,balanced
62145872663,The Royal Society Of Victoria Incorporated,VIC,Medium,TRUE,Economic social community development,TRUE,0,3,5,30,0,29762,246931,276693,2142,278835,267151,0,12637,0,158918,438706,-159871,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,278835,0,accurate,438706,0,accurate,38,7030.289473684211,not excessive,0,0,0,balanced
62153298278,Bendigo Primary Care Centre Limited,VIC,Large,TRUE,Other health service delivery,TRUE,7,19,2,0,304639,0,1656971,1961610,309359,2270969,1426688,0,0,0,608267,2034955,236014,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2270969,0,accurate,2034955,0,accurate,28,50953.142857142855,not excessive,0,304639,0.1341449398912975,balanced
62160940116,Star Learning Foundation,VIC,Small,TRUE,Other education,TRUE,0,0,0,3,0,0,0,0,0,17,0,0,0,0,935,935,-918,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,17,accurate,935,0,accurate,3,0,not excessive,0,0,0,balanced
62162569986,Australian Association of Gerontology Limited,VIC,Medium,TRUE,Other education,TRUE,3,2,0,110,348645,356,247845,596846,0,596846,303711,0,28492,0,201881,534084,62762,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,596846,0,accurate,534084,0,accurate,115,2640.965217391304,not excessive,0,348645,0.5841456590142181,balanced
62169085189,Jellis Craig Group Foundation Ltd,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,0,0,160745,0,0,0,160745,0,0,23341,123200,25836,172377,-11632,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,160745,0,accurate,172377,0,accurate,0,0,not excessive,0,0,0,balanced
62238200670,Future Connect Incorporated,VIC,Medium,TRUE,Other education,TRUE,2,1,0,0,277727,0,50321,328048,0,328048,267636,0,83444,0,74873,425953,-97905,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,328048,0,accurate,425953,0,accurate,3,89212,not excessive,0,277727,0.8466047651563186,balanced
