abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,government_grants,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
62871033410,Change Your Past Foundation Inc,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,16,743,0,743,0,743,0,0,0,0,733,733,10,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,743,0,accurate,733,0,accurate,16,0,not excessive,0,0,0,balanced
62883277936,Bayside Community Care Inc,Victoria,Medium,TRUE,Economic social community development,TRUE,0,2,0,10,53986,279196,333182,0,333182,47752,0,32318,72000,186924,338994,-5812,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,333182,0,accurate,338994,0,accurate,12,3979.3333333333335,not excessive,0,0,0,balanced
62901317581,Pgr Inc,Victoria,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,4,1583,0,1583,0,1583,0,0,0,0,1563,1563,20,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,1583,0,accurate,1563,0,accurate,4,0,not excessive,0,0,0,balanced
62938962710,Sparrow Hope Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,2,77256,113,77369,0,77369,0,0,2236,46944,2015,51195,26174,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,77369,0,accurate,51195,0,accurate,2,0,not excessive,0,0,0,balanced
62982157121,Eastern Palliative Care Association Inc,VIC,Large,TRUE,Other health service delivery,TRUE,4,110,17,160,205706,113852,10818926,0,10818926,8005035,0,0,0,1873225,9878260,940666,2018,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,10294413,10613971,204955,accurate,9878260,0,accurate,291,27508.711340206184,not excessive,0,10294413,0.9515189400500568,balanced
62984076847,Riviera|cc - Community Care Inc.,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,3,26454,0,26457,0,26457,0,0,7324,0,0,7324,19133,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,26454,3,accurate,7324,0,accurate,3,0,not excessive,0,0,0,balanced
63006923070,CERC 13 COMMON EQUITY RENTAL HOUSING CO-OPERATIVE LTD,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,5,0,155511,155511,0,155511,0,0,0,0,148674,148674,6837,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,155511,0,accurate,148674,0,accurate,5,0,not excessive,0,0,0,balanced
63036819770,Glenroy Memorial Pre School Centre Inc,VIC,Medium,TRUE,Other education,TRUE,0,5,2,10,0,1470,303514,0,303514,227355,0,0,0,34417,261772,41742,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,250042,251512,52002,accurate,261772,0,accurate,17,13373.823529411764,not excessive,0,250042,0.8238236127493295,balanced
63043514933,Sila Overseas Aid & Development Fund,VIC,Small,TRUE,International activities,TRUE,0,0,0,4,21130,0,21130,0,21130,0,0,0,23000,2221,25221,-4091,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,21130,0,accurate,25221,0,accurate,4,0,not excessive,0,0,0,balanced
63073435291,Kevin Heinze Garden Centre Inc,Victoria,Medium,TRUE,Social services,TRUE,1,8,2,80,105,2486,495529,0,495529,369748,0,0,0,104114,473862,21667,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,409863,412454,83075,accurate,473862,0,accurate,91,4063.164835164835,not excessive,0,409863,0.8271221260511494,balanced
63102884045,The Father James Grant Foundation Incorporated,Victoria,Small,TRUE,Economic social community development,TRUE,0,1,2,25,45288,0,45288,0,45288,12238,0,0,0,8557,20795,24493,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,45288,0,accurate,20795,0,accurate,28,437.07142857142856,not excessive,0,0,0,balanced
63118227259,Accounting Professional & Ethical Standards Board Limited,Victoria,Large,TRUE,Other education,TRUE,3,8,0,13,0,1449999,1449999,20422,1470421,959128,0,0,0,422439,1381567,88854,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,1470421,0,accurate,1381567,0,accurate,24,39963.666666666664,not excessive,0,0,0,balanced
63136509343,Primary Care Connect,Victoria,Large,TRUE,Social services,TRUE,37,36,6,0,10695,5998,7021874,291337,7313211,4510241,0,541856,0,1628817,6680914,632297,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,6845362,7153392,159819,accurate,6680914,0,accurate,79,57091.6582278481,not excessive,0,6845362,0.9360268697293159,balanced
63150209224,Down Syndrome Australia,Victoria,Medium,TRUE,Civic advocacy activities,TRUE,0,3,0,0,21670,160334,635629,0,635629,177344,0,0,0,573250,750594,-114965,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,376881,558885,76744,accurate,750594,0,accurate,3,59114.666666666664,not excessive,0,376881,0.5929260622155377,balanced
63224595801,The Chinmaya Mission Charitable Operating Trust,Victoria,Medium,TRUE,Other education,TRUE,0,0,0,85,436551,214591,695009,0,695009,0,0,25000,158000,422271,605271,89738,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,651142,43867,accurate,605271,0,accurate,85,0,not excessive,0,0,0,balanced
63294924979,Wandong Pre-School Centre Inc,Victoria,Small,TRUE,Employment training,TRUE,0,0,0,10,100,16449,16549,0,16549,0,0,0,0,14978,14978,1571,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,16549,0,accurate,14978,0,accurate,10,0,not excessive,0,0,0,balanced
63314735506,Torquay Surf Lifesaving Club Trust (Jack Harris Memorial),Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,11,0,0,7461,0,7461,0,0,0,0,0,0,7461,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,7461,accurate,0,0,accurate,11,0,not excessive,0,0,0,balanced
63319049820,Wodonga Mens Shed,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,80,5636,32026,51406,0,51406,0,0,0,0,39184,39184,12222,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,10927,48589,2817,accurate,39184,0,accurate,80,0,not excessive,0,10927,0.21256273586740848,balanced
63367539827,Residential Care Rights Inc,Victoria,Large,TRUE,Aged care activities,TRUE,6,2,0,5,0,45,1189540,0,1189540,686276,0,0,0,297575,983851,205689,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1184418,1184463,5077,accurate,983851,0,accurate,13,52790.46153846154,not excessive,0,1184418,0.9956941338668729,balanced
63377589427,Bentleigh Early Child Education Co-operative,VIC,Large,TRUE,Other education,TRUE,4,13,8,35,0,17510,1073217,0,1073217,942101,0,0,0,138208,1080309,-7092,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,435515,453025,620192,accurate,1080309,0,accurate,60,15701.683333333332,not excessive,0,435515,0.40580329979864277,balanced
63380343189,Castlemaine Legacy Group Inc,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,18,77496,400,85604,0,85604,0,0,15991,0,6639,22630,62974,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,77896,7708,accurate,22630,0,accurate,18,0,not excessive,0,0,0,balanced
63606107653,Aboriginal Wellness Foundation Limited,Victoria,Small,TRUE,Social services,TRUE,0,1,0,16,305,0,210869,0,210869,12427,0,0,0,277760,290187,-79318,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,210564,210869,0,accurate,290187,0,accurate,17,731,not excessive,0,210564,0.9985536043704859,balanced
63612576388,Australian Foundation for Yad Vashem Limited,Victoria,Small,TRUE,Other education,TRUE,0,0,0,4,51666,0,51666,0,51666,0,0,28436,0,32,28468,23198,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,51666,0,accurate,28468,0,accurate,4,0,not excessive,0,0,0,balanced
63612863064,Hadassah Charity Limited,VIC,Large,TRUE,Other health service delivery,TRUE,1,5,5,8,1710381,113980,1850800,0,1850800,438226,1289,0,0,1362708,1802223,48577,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,1824361,26439,accurate,1802223,0,accurate,19,23064.526315789473,not excessive,0,0,0,balanced
63613610683,International Society To Improve The Use of Medicines Limited,Victoria,Small,TRUE,International activities,TRUE,0,0,0,2,167,0,2653,59,2712,0,0,0,0,1798,1798,914,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,226,2486,accurate,1798,0,accurate,2,0,not excessive,0,0,0,balanced
63625657089,CUB Giving Ltd,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,0,31832,0,31832,0,31832,0,0,0,31832,0,31832,0,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,31832,0,accurate,31832,0,accurate,0,0,not excessive,0,0,0,balanced
63705269770,St John The Baptist (Sandringham) Kindergarten Inc,Victoria,Small,TRUE,Other education,TRUE,0,7,2,50,979,91807,202074,16684,218758,167113,0,979,0,68365,236457,-17699,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,108591,218061,697,accurate,236457,0,accurate,59,2832.423728813559,not excessive,0,108591,0.49639784602163123,balanced
63775416041,Society for Mental Health Research Inc,Victoria,Medium,TRUE,Mental health crisis intervention,TRUE,0,0,0,10,9968,314259,325307,0,325307,0,0,120000,0,306448,426448,-101141,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,324227,1080,accurate,426448,0,accurate,10,0,not excessive,0,0,0,balanced
63837860604,The Women Of The University Fund Inc,Victoria,Small,TRUE,Other education,TRUE,0,1,0,26,2786,35654,44620,0,44620,12404,0,18600,0,2617,33621,10999,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,38440,6180,accurate,33621,0,accurate,27,459.4074074074074,not excessive,0,0,0,balanced
63838026227,Ride4Life Incorporated,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,15,1481,2040,10583,0,10583,0,0,2051,0,4992,7043,3540,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,3521,7062,accurate,7043,0,accurate,15,0,not excessive,0,0,0,balanced
63851141493,Wonthaggi Kindergartens Incorporated,Victoria,Small,TRUE,Other education,TRUE,0,0,0,17,16539,15964,43976,1640,45616,0,0,0,0,58373,58373,-12757,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,11473,45616,0,accurate,58373,0,accurate,17,0,not excessive,0,11473,0.251512627148369,balanced
63914724204,Alexandra Rsl Sub-Branch Building Patriotic Fund No 2578,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,665,0,5591,0,5591,0,0,0,0,5506,5506,85,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,665,4926,accurate,5506,0,accurate,5,0,not excessive,0,0,0,balanced
63938570447,Whitehorse Active Transport Action Group Inc.,Victoria,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,7,580,130,710,0,710,0,0,50,0,105,155,555,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,710,0,accurate,155,0,accurate,7,0,not excessive,0,0,0,balanced
64022404782,Emmy Monash Aged Care Inc,Victoria,Large,TRUE,Aged care activities,TRUE,40,100,40,150,1343519,4832965,15074152,0,15074152,10271629,146987,0,0,7523954,17942570,-2868418,2018,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,8839347,15015831,58321,accurate,17942570,0,accurate,330,31126.148484848483,not excessive,0,8839347,0.5863909956593246,balanced
64063647374,PANDA - Perinatal Anxiety and Depression Australia Inc,Victoria,Large,TRUE,Mental health crisis intervention,TRUE,10,34,6,268,395721,8337,2734691,0,2734691,1702782,0,0,0,736353,2439135,295556,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,2113498,2517556,217135,accurate,2439135,0,accurate,318,5354.66037735849,not excessive,0,2113498,0.7728470968017959,balanced
64077478696,Women's Property Initiatives Ltd,Victoria,Large,TRUE,Housing activities,TRUE,1,5,0,0,97403,671007,2020412,91617,2112029,474848,155496,0,0,1141831,1772175,339854,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,276197,1136224,975805,accurate,1772175,0,accurate,6,79141.33333333333,not excessive,0,276197,0.13077329904087492,balanced
64077692472,Holmesglen International Training Services Pty Ltd,Victoria,Small,TRUE,Other education,TRUE,0,0,0,0,0,0,6145,0,6145,0,0,1400000,0,3308,1403308,-1397163,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,6145,accurate,1403308,0,accurate,0,0,not excessive,0,0,0,balanced
64152785039,Southern Cross CERC,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,5,0,206428,206428,0,206428,0,0,0,0,191161,191161,15267,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,206428,0,accurate,191161,0,accurate,5,0,not excessive,0,0,0,balanced
64157865462,South West Allied Health Network,Victoria,Small,TRUE,Other health service delivery,TRUE,0,0,0,8,445,0,445,0,445,0,0,0,0,0,0,445,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,445,0,accurate,0,0,accurate,8,0,not excessive,0,0,0,balanced
64188130135,The Trustee For John Soh Memorial Fund,Victoria,Small,TRUE,International activities,TRUE,0,0,0,15,2370,0,5411,0,5411,0,0,200,5537,30,5767,-356,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2370,3041,accurate,5767,0,accurate,15,0,not excessive,0,0,0,balanced
64214940427,Brain Injury Matters Incorporated,Victoria,Small,TRUE,Civic advocacy activities,TRUE,0,4,0,40,0,0,160646,0,160646,24975,0,0,0,29939,54914,105732,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,154209,154209,6437,accurate,54914,0,accurate,44,567.6136363636364,not excessive,0,154209,0.9599305304831742,balanced
64289880710,Minyip Progress Association Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,30,3595,19105,24700,0,24700,0,0,0,0,26178,26178,-1478,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2000,24700,0,accurate,26178,0,accurate,30,0,not excessive,0,2000,0.08097165991902834,balanced
64458719917,P4T Inc,Victoria,Medium,TRUE,Economic social community development,TRUE,1,1,4,90,674868,133,682776,0,682776,173593,0,0,362109,117446,653148,29628,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,675001,7775,accurate,653148,0,accurate,96,1808.2604166666667,not excessive,0,0,0,balanced
64474651651,Mama Destiny Inc,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,5,0,0,600,0,600,0,0,0,0,1610,1610,-1010,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,600,600,0,accurate,1610,0,accurate,5,0,not excessive,0,600,1,balanced
64522862019,Mount Burnett Observatory Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,327,7424,13951,33239,0,33239,0,0,0,0,45048,45048,-11809,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,21375,11864,accurate,45048,0,accurate,327,0,not excessive,0,0,0,balanced
64536981955,Bicycles For Humanity Melbourne Australia,Victoria,Small,TRUE,International activities,TRUE,0,0,0,70,35756,11620,47561,0,47561,0,0,0,0,27302,27302,20259,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,47376,185,accurate,27302,0,accurate,70,0,not excessive,0,0,0,balanced
64624182084,Stawell Interchurch Council,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,25,7439,155,42089,0,42089,0,0,41579,0,1753,43332,-1243,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,33998,41592,497,accurate,43332,0,accurate,25,0,not excessive,0,33998,0.8077644990377534,balanced
64624421763,The Barnett Foundation Limited,Victoria,Large,TRUE,Housing activities,TRUE,0,0,0,6,1000000,0,1000131,0,1000131,0,0,0,0,34793,34793,965338,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,1000000,131,accurate,34793,0,accurate,6,0,not excessive,0,0,0,balanced
64656516253,TS Henty Naval Reserve Cadets,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,8,2130,34,5363,0,5363,0,0,0,0,9071,9071,-3708,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2164,3199,accurate,9071,0,accurate,8,0,not excessive,0,0,0,balanced
64680414789,Ballarat & Grampians Community Legal Service Inc.,Victoria,Medium,TRUE,Law legal services,TRUE,6,5,0,42,183,0,740031,0,740031,573827,0,0,0,189905,763732,-23701,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,727214,727397,12634,accurate,763732,0,accurate,53,10826.924528301886,not excessive,0,727214,0.9826804552782248,balanced
64725842484,Palliative Care South East Ltd,Victoria,Large,TRUE,Other health service delivery,TRUE,12,32,5,50,32900,19537,4849202,2196,4851398,3577699,0,0,0,1036897,4614596,236802,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,4754326,4808959,42439,accurate,4614596,0,accurate,99,36138.37373737374,not excessive,0,4754326,0.9799909222042801,balanced
64831331597,Alphington Community Centre Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,1,5,90,1351,3005,199690,0,199690,124977,0,0,0,67863,192840,6850,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,177760,182116,17574,accurate,192840,0,accurate,96,1301.84375,not excessive,0,177760,0.8901797786569182,balanced
64833897979,Satellite Common Equity Rental Housing Co-Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,5,0,234232,234232,0,234232,0,0,0,0,219573,219573,14659,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,234232,0,accurate,219573,0,accurate,5,0,not excessive,0,0,0,balanced
64884331680,The Empowerment Challenge Inc,Victoria,Small,TRUE,Social services,TRUE,0,0,0,5,371,0,371,0,371,0,0,0,0,35,35,336,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,371,0,accurate,35,0,accurate,5,0,not excessive,0,0,0,balanced
64974139021,Goulburn Northeast Association Of Community Centres,Victoria,Small,TRUE,Economic social community development,TRUE,0,1,0,8,0,2400,74455,0,74455,50278,0,0,0,25731,76009,-1554,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,67185,69585,4870,accurate,76009,0,accurate,9,5586.444444444444,not excessive,0,67185,0.9023571284668592,balanced
64986939418,Step Back Think Inc.,Victoria,Small,TRUE,Other education,TRUE,0,0,0,20,114310,14878,153760,0,153760,173199,0,0,0,105098,278297,-124537,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,129188,24572,accurate,278297,0,accurate,20,8659.95,not excessive,0,0,0,balanced
65071572705,Ethnic Communities Council Of Victoria Inc,VIC,Large,TRUE,Civic advocacy activities,TRUE,5,8,0,2,0,62894,1289307,0,1289307,862179,0,0,0,417015,1279194,10113,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1222036,1284930,4377,accurate,1279194,0,accurate,15,57478.6,not excessive,0,1222036,0.9478239085027849,balanced
65122689132,Dart Centre Asia Pacific,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,0,2,5,146548,11221,165787,0,165787,34607,0,1047,0,91592,127246,38541,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,157769,8018,accurate,127246,0,accurate,7,4943.857142857143,not excessive,0,0,0,balanced
65130430205,Incolink Foundation Limited,Victoria,Small,TRUE,Other health service delivery,TRUE,0,0,0,0,892,53596,54488,38,54526,0,0,0,0,54526,54526,0,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,54526,0,accurate,54526,0,accurate,0,0,not excessive,0,0,0,balanced
65158691418,Ties For Lives Foundation,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,1,2,0,3,8205,0,8205,0,8205,0,0,0,0,2396,2396,5809,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,8205,0,accurate,2396,0,accurate,6,0,not excessive,0,0,0,balanced
65163543458,Tots2Teens Albury Wodonga,Victoria,Small,TRUE,Social services,TRUE,0,0,0,10,20006,0,20506,0,20506,0,0,0,0,22461,22461,-1955,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,500,20506,0,accurate,22461,0,accurate,10,0,not excessive,0,500,0.024383107383204917,balanced
65165020855,The Trustee For The George Hunter Foundation,VIC,Small,TRUE,Other education,TRUE,0,0,0,8,0,0,8734,0,8734,0,0,0,0,0,0,8734,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,8734,accurate,0,0,accurate,8,0,not excessive,0,0,0,balanced
65319277228,Shorter Brothers Foundation,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,3,7662,0,7662,0,7662,0,0,0,0,1098,1098,6564,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,7662,0,accurate,1098,0,accurate,3,0,not excessive,0,0,0,balanced
65371926979,COBRAM/BAROOGA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,25610,88680,114289,0,0,0,0,53569,53569,60721,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,22874,111554,2735,accurate,53569,0,accurate,5,0,not excessive,0,22874,0.20014174592480466,balanced
65384727761,The Trustee For Geni Foundation,Victoria,Small,TRUE,Other education,TRUE,0,0,0,6,1006,0,1006,0,1006,0,0,0,0,988,988,18,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,1006,0,accurate,988,0,accurate,6,0,not excessive,0,0,0,balanced
65491262002,Kardinia Childcare Inc,Victoria,Large,TRUE,Other education,TRUE,80,89,14,8,0,8368495,8368495,0,8368495,6091323,0,438093,0,1900115,8429531,-61036,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,8368495,0,accurate,8429531,0,accurate,191,31891.74345549738,not excessive,0,0,0,balanced
65603858751,South Eastern Melbourne Primary Health Network Ltd,Victoria,Large,TRUE,Other health service delivery,TRUE,52,32,4,0,0,27040,59301387,4541,59305928,8168343,1590,47606487,0,2903480,58679900,626028,2018,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,58574569,58606150,699778,accurate,58679900,0,accurate,88,92822.07954545454,not excessive,0,58574569,0.987668028733991,balanced
65618347658,Food Frontier Institute Ltd,Victoria,Medium,TRUE,Other health service delivery,TRUE,6,1,1,10,908606,0,910423,0,910423,236971,0,0,0,123664,360635,549788,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,908606,1817,accurate,360635,0,accurate,18,13165.055555555555,not excessive,0,0,0,balanced
65706410416,The Trustee For St John's Of East Malvern Foundation Trust,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,9,108754,0,116505,3912,120417,0,0,114183,71731,5297,191211,-70794,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,112666,7751,accurate,191211,0,accurate,9,0,not excessive,0,0,0,balanced
65828760781,Upwey Pre School Incorporated,Victoria,Small,TRUE,Other education,TRUE,0,0,0,10,20,8389,11139,0,11139,0,0,0,0,9405,9405,1734,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1100,9509,1630,accurate,9405,0,accurate,10,0,not excessive,0,1100,0.09875213214830775,balanced
65926560543,Myrtleford Men's Shed Incorporated,Victoria,Small,TRUE,Other health service delivery,TRUE,0,0,0,12,8449,0,32988,0,32988,0,0,0,8000,29349,37349,-4361,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2702,11151,21837,accurate,37349,0,accurate,12,0,not excessive,0,2702,0.08190857281435673,balanced
65969417422,Australian Good Samaritan Inc.,Victoria,Small,TRUE,Income support maintenance,TRUE,0,0,0,6,22388,0,22596,0,22596,0,0,0,0,33859,33859,-11263,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,22388,208,accurate,33859,0,accurate,6,0,not excessive,0,0,0,balanced
65995036366,Dragon City Common Equity Rental Housing Co-Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,6,0,218158,218158,0,218158,0,0,0,0,201663,201663,16495,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,218158,0,accurate,201663,0,accurate,6,0,not excessive,0,0,0,balanced
66027072201,Possible Dreams International Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,25,72346,0,72346,0,72346,0,0,0,77688,2395,80083,-7737,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,72346,0,accurate,80083,0,accurate,25,0,not excessive,0,0,0,balanced
